source,sha256,key,mean,lower,upper,scale,interval_status,n,unit
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_homeostasis/reversal,0.9344803150188394,0.894319217807165,0.9695100681785392,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_homeostasis/unchanged,0.873556294044054,0.8184399014695173,0.9232301862815179,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_homeostasis/below_chance,0.03125,0.0,0.0703125,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_sham/retention,0.9407441436197376,0.9100629698039151,0.9665056930752693,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_sham/worst_pair,0.832488442808037,0.7566506100193925,0.8997023513057942,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_sham/new_learning,0.989018472658884,0.9828296732525268,0.9931352265648962,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_sham/forgetting,0.04827432903914643,0.023771631005210552,0.07782588095051639,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_sham/noise_retention,0.8964850347957551,0.8669725579943374,0.9234111965038327,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_sham/reversal,0.9584804552960003,0.931857983040004,0.9797139333026474,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_sham/unchanged,0.853462157652962,0.7949073670614112,0.9076469907474192,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_sham/below_chance,0.03645833333333333,0.0078125,0.07552083333333333,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/baseline6/retention,-0.007214074344261887,-0.01829627721621112,0.004097084978813097,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/baseline6/worst_pair,-0.00876613828450594,-0.03699956998152098,0.024683409718179262,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/baseline6/new_learning,-0.0027442425843117665,-0.0059217127030653455,-0.0002911635805383168,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/baseline6/forgetting,0.004469831759950133,-0.0071411299890847026,0.015539018462536249,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/baseline6/noise_retention,-0.008875658579532316,-0.019339213102740466,0.0014368229493061514,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/baseline6/reversal,0.0036358681459015794,-0.02650450056566541,0.02996146942719752,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/baseline6/unchanged,0.012765190530479977,-0.017474601379174226,0.049532294858205594,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/baseline6/below_chance,-0.0078125,-0.0234375,0.0,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/ordinary/retention,-0.007214074344261887,-0.01829627721621112,0.004097084978813097,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/ordinary/worst_pair,-0.00876613828450594,-0.03699956998152098,0.024683409718179262,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/ordinary/new_learning,-0.0027442425843117665,-0.0059217127030653455,-0.0002911635805383168,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/ordinary/forgetting,0.004469831759950133,-0.0071411299890847026,0.015539018462536249,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/ordinary/noise_retention,-0.008875658579532316,-0.019339213102740466,0.0014368229493061514,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/ordinary/reversal,0.0036358681459015794,-0.02650450056566541,0.02996146942719752,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/ordinary/unchanged,0.012765190530479977,-0.017474601379174226,0.049532294858205594,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/ordinary/below_chance,-0.0078125,-0.0234375,0.0,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/sham/retention,-0.005898240591131511,-0.017748843933418943,0.0028695218242494962,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/sham/worst_pair,-0.012198808750325859,-0.05431041377451684,0.021554136151437128,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/sham/new_learning,-0.0004967780625135809,-0.0020676249330681276,0.0008170060932199096,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/sham/forgetting,0.005401462528617927,-0.0036244994850005013,0.017401875668476903,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/sham/noise_retention,-0.004590017524974229,-0.01339086971951126,0.0033344596141488526,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/sham/reversal,-0.024000140277160863,-0.052036732027000175,-0.002162733174363089,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/sham/unchanged,0.020094136391092067,-0.009528793273304538,0.05200511078550708,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/sham/below_chance,-0.005208333333333332,-0.026041666666666664,0.018229166666666668,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/direct/retention,-0.027423544034819475,-0.05773380116907262,-0.0009199982432231694,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/direct/worst_pair,-0.058103385873281815,-0.13483292836301214,0.013828273910341768,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/direct/new_learning,-0.0002627935929396495,-0.008298649614847055,0.007869827325150767,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/direct/forgetting,0.02716075044187983,0.002663578634276978,0.055622173831717116,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/direct/noise_retention,-0.04429040341059132,-0.06867312493042997,-0.021285632639542362,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/direct/reversal,0.054698706991082334,-0.010345866026285311,0.1358690376256509,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/direct/unchanged,-0.05421601476676334,-0.1088218549351691,-0.0038844668853860774,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/contrasts/direct/below_chance,0.0234375,-0.015625,0.0703125,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_contrasts/fixed_homeostasis/retention,-0.007214074344261887,-0.01829627721621112,0.004097084978813097,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_contrasts/fixed_homeostasis/worst_pair,-0.00876613828450594,-0.03699956998152098,0.024683409718179262,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_contrasts/fixed_homeostasis/new_learning,-0.0027442425843117665,-0.0059217127030653455,-0.0002911635805383168,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_contrasts/fixed_homeostasis/forgetting,0.004469831759950133,-0.0071411299890847026,0.015539018462536249,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_contrasts/fixed_homeostasis/noise_retention,-0.008875658579532316,-0.019339213102740466,0.0014368229493061514,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_contrasts/fixed_homeostasis/reversal,0.0036358681459015794,-0.02650450056566541,0.02996146942719752,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_contrasts/fixed_homeostasis/unchanged,0.012765190530479977,-0.017474601379174226,0.049532294858205594,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_contrasts/fixed_homeostasis/below_chance,-0.0078125,-0.0234375,0.0,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_contrasts/fixed_sham/retention,-0.0013158337531303764,-0.013473173353113715,0.011540659494819019,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_contrasts/fixed_sham/worst_pair,0.003432670465819922,-0.030891591081132125,0.04205715340502751,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_contrasts/fixed_sham/new_learning,-0.0022474645217981856,-0.004856056895713507,-0.00013371209513567267,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_contrasts/fixed_sham/forgetting,-0.0009316307686677951,-0.013142456176476072,0.010735768549140339,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_contrasts/fixed_sham/noise_retention,-0.004285641054558087,-0.013563997168701885,0.004965278660327871,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_contrasts/fixed_sham/reversal,0.027636008423062443,0.005163582086217236,0.055162407052863696,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_contrasts/fixed_sham/unchanged,-0.00732894586061209,-0.03855594319852304,0.021501520070822278,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_4_False/fixed_contrasts/fixed_sham/below_chance,-0.0026041666666666674,-0.026041666666666668,0.018229166666666664,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/baseline6/retention,0.8946330986384206,0.8691387315137191,0.9181303097176922,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/baseline6/worst_pair,0.5171072013084773,0.40657649346469876,0.6247907402428682,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/baseline6/new_learning,0.9817740021508352,0.9766110753619076,0.9863410342259963,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/baseline6/forgetting,0.08714090351241453,0.06475361467963708,0.11117471274787082,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/baseline6/noise_retention,0.8360145766255589,0.8137336946177757,0.8575922984787435,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/baseline6/reversal,0.881568652771675,0.8345261264250241,0.9234576050135433,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/baseline6/unchanged,0.7839161441490733,0.7400635457264795,0.8256297515751964,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/baseline6/below_chance,0.0703125,0.04296875,0.1015625,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/ordinary/retention,0.8946330986384206,0.8691387315137191,0.9181303097176922,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/ordinary/worst_pair,0.5171072013084773,0.40657649346469876,0.6247907402428682,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/ordinary/new_learning,0.9817740021508352,0.9766110753619076,0.9863410342259963,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/ordinary/forgetting,0.08714090351241453,0.06475361467963708,0.11117471274787082,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/ordinary/noise_retention,0.8360145766255589,0.8137336946177757,0.8575922984787435,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/ordinary/reversal,0.881568652771675,0.8345261264250241,0.9234576050135433,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/ordinary/unchanged,0.7839161441490733,0.7400635457264795,0.8256297515751964,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/ordinary/below_chance,0.0703125,0.04296875,0.1015625,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/homeostasis/retention,0.8876295386463082,0.8636785730007666,0.910076881801713,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/homeostasis/worst_pair,0.48128048506567567,0.38081012483748317,0.5819853268558405,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/homeostasis/new_learning,0.9801883980760839,0.974750536989799,0.9851437927319581,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/homeostasis/forgetting,0.09255885942977561,0.07099994469801069,0.11578081419856967,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/homeostasis/noise_retention,0.8250277469925384,0.8047310935352517,0.8444373964507622,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/homeostasis/reversal,0.88648596006616,0.8475632643530674,0.9226127984822544,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/homeostasis/unchanged,0.7852410262783074,0.7422993159783047,0.8256389393133083,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/homeostasis/below_chance,0.0703125,0.04296875,0.09765625,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/sham/retention,0.8956909548414724,0.8729215894003305,0.9166671109937937,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/sham/worst_pair,0.532643745525134,0.43984226243583313,0.6224421174734363,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/sham/new_learning,0.9822128140204469,0.977537501297867,0.9865299047252502,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/sham/forgetting,0.08652185917897445,0.06615674656454056,0.10849086642846091,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/sham/noise_retention,0.8377818131420316,0.8174395195405804,0.8571370427557935,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/sham/reversal,0.887898152092626,0.8443284735269535,0.9261287036451996,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/sham/unchanged,0.7911433236918547,0.7543696405587943,0.8272355423389358,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/sham/below_chance,0.06380208333333333,0.041634114583334686,0.08854166666666666,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/random_ordinary/retention,0.8442407423828824,0.8215786201068206,0.8654606884779771,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
results/exp007_confirmation/analysis.json,2601c8c574995948d6fa1f8472ad7eeec285df9c89d3f506ab5e32daa82c4fb2,profiles/6_total_8_False/random_ordinary/worst_pair,0.41343177425578836,0.3500018702373584,0.47994733886934665,original proportions unless geometry/count,95% descriptive,32,task block conditional on fixed anatomy
