-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.21436633282699086,0.8042573771461371,0.010778714358276235,0.055201416103662561,0.27558846325385133,-0,0.78971894345346683,0.084890209948087894,0.22246105279212985,0.80600437137421588,0.020980487579453991,0.049922016584699011,0.27453141946196424,-0,0.79403232229038645,0.084995322021972464,0.20927052927559125,0.81223573109173863,0.011429828648289725,0.049185128740143559,0.27167584833051101,-0,0.79469802857969352,0.081035085788946748,0.21037241362752374,0.78263934245530298,0.010311978540842775,0.050778746135737546,0.26960844327351396,-0,0.79551526786266846,0.09209200015094364
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,0.25073679334410404,-0,-0,0.17113970778589305,-0,0.062853166707434946,-0,-0,0.2493840415140966,-0,-0,0.16496762816029778,-0,0.062756000398640335,-0,-0,0.24748808831460153,-0,-0,0.16562382380094973,-0,0.060841685995493791,-0,-0,0.23958283792416848,-0,-0,0.1757093045884677,-0,0.060223565346364832,-0
-0,0.038107183556241819,-0,0.15424620357936564,0.19212324134712139,-0,-0,0.065806106629349409,-0,0.033092954726709006,-0,0.15379234746639664,0.18418718794692604,-0,-0,0.051010513648917885,-0,0.046830567226994836,-0,0.15940775049374417,0.18397123716683916,-0,-0,0.071295296122097368,-0,0.051073009098371841,-0,0.14899551645838463,0.17572570397879111,-0,-0,0.08332441110617532
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.027395370497826615,-0,0.081054225542024599,0.16325162732199289,-0,-0,-0,-0,0.012618527833161683,-0,0.065347437759567931,0.16263781984263595,-0,-0,-0,-0,0.028871284032469816,-0,0.067560151924496756,0.17805224733500222,-0,-0,-0,-0,0.028907447625425246,-0,0.09043601840178439,0.16362781517465075,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,0.091105362393611611,0.13641040757956774,0.37766372358387823,-0,0.05893122425217804,-0,-0,-0,0.096029376690023163,0.13177590132850073,0.37673409672580238,-0,0.057100814512938684,-0,-0,-0,0.09456208087757427,0.13489783770659242,0.37879070937400333,-0,0.060302714964403599,-0,-0,-0,0.085823959648945236,0.12568582497603401,0.38080572021424569,-0,0.066303754236497037,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.0038609056408955597,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,0.25960897386624143,-0,-0,-0,-0,0.0025202925846139921,-0,-0,0.27079809480848183,-0,-0,-0,-0,0.0086014394046599971,-0,-0,0.27091768276444445,-0,-0,-0,-0,0.0022804001683773409,-0,-0,0.24755211427163287,-0,-0,-0,-0,-0,-0
-0,0.26632523962470633,-0,-0,0.12703833351489899,-0,-0,-0,-0,0.26875204596485402,-0,-0,0.12168461966945965,-0,-0,-0,-0,0.2548609029973819,-0,-0,0.13059311058440651,-0,-0,-0,-0,0.26341771914105244,-0,-0,0.13435524347289912,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.10268688573261429,-0,-0,0.06121869147892843,0.24362353410057963,-0,-0,-0,0.094296077040867329,-0,-0,0.064304429663652782,0.24536421088065319,-0,-0,-0,0.1136530755686941,-0,-0,0.066682393506209109,0.24327181738609338,-0,-0,-0,0.094515259494604251,0.0041298107805484178,-0,0.057470307196008111,0.24097356439715825,-0,-0,-0
-0,0.024359426944609325,-0,-0,-0,-0,-0,-0,-0,0.02040828162384295,-0,-0,-0,-0,-0,-0,-0,0.020720871905981732,-0,-0,-0,-0,-0,-0,-0,0.022607774046444807,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,0.0032072807823624108,-0,-0,-0,-0,-0,-0,-0,0.0068607703640352832,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0.091186723623757668,-0,-0,-0,-0,-0,-0,0.0032388316421305039,0.090253074089277074,-0,-0,-0,-0,-0,-0,-0,0.10234195712441156,-0,-0,-0,-0,-0,-0,0.0049875204409118622,0.094301746453650026,-0,-0,-0,-0,-0,-0,0.0094040067751430759
0.11214295675928854,0.070063609115291886,0.14520840437461491,0.15234987442237316,0.035486481756015216,-0,0.0071558390271466129,-0,0.10869108124038399,0.072993147818993673,0.13859723623297113,0.15130419850867105,0.035625591236306188,-0,0.010395681089222456,-0,0.10950635897043562,0.070140747280031543,0.14043709341396735,0.16819452050623235,0.031796891634319729,-0,0.0099947633183662277,-0,0.11396220408632403,0.071852010130318278,0.14980621164940264,0.15040274640235354,0.035098354133447869,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,0.16899809074857308,-0,-0,-0,-0,-0,-0,-0,0.16873627849428022,-0,-0,-0,-0,-0,-0,-0,0.1705212814510649,-0,-0,-0,-0,-0,-0,-0,0.16907917926425958,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,0.10614834830217788,0.26328519354016672,0.31391005309919107,0.32387117347343747,0.12007511328210498,-0,-0,-0,0.10510644456587567,0.25547272119643455,0.31584905858705636,0.30873403984163333,0.12491566901197199,-0,-0,-0,0.095686565785161909,0.25699432152084506,0.31687932958024911,0.3220309633489446,0.1205276228522498,-0,-0,-0,0.11098673688033459,0.26694628827446198,0.31656210697813209,0.32487890110012974,0.11999736388550498,-0,-0
