overlap,regime,load,shift,method,pair,subsequent_presentations,retention,lower95,upper95,forgetting,lower95_forgetting,upper95_forgetting
5,per_pair,16,False,fixed_homeostasis,14,128,0.9678362806478148,0.9240115734355288,0.9930697784636676,0.006968410361055874,0.0011807171738223736,0.016612299706377835
5,per_pair,16,False,fixed_homeostasis,15,0,0.9852925837165216,0.9698102131584133,0.9948094071601326,0.0,0.0,0.0
5,per_pair,16,False,fixed_sham,0,1920,0.9696073449263763,0.950594105863283,0.9851095422523615,0.028583004145868465,0.013526906518370617,0.047125597818844664
5,per_pair,16,False,fixed_sham,1,1792,0.939837942311239,0.8873345820472829,0.9800743222080969,0.049903608177538396,0.01461294095707385,0.09593292208549697
5,per_pair,16,False,fixed_sham,2,1664,0.9443152320336319,0.8984887517047512,0.9789466404067364,0.04868565732626834,0.014750869165383438,0.0941216736733389
5,per_pair,16,False,fixed_sham,3,1536,0.9650564321913251,0.9426725055809614,0.9836028288683857,0.022932209291939818,0.008374559160066726,0.04182198321556135
5,per_pair,16,False,fixed_sham,4,1408,0.9644354869692985,0.9375059699740302,0.9848720050701745,0.025184067490499906,0.006675254512644063,0.049657272940697876
5,per_pair,16,False,fixed_sham,5,1280,0.959706883933094,0.9327689283505597,0.979799002513112,0.032088965643931225,0.013242386301018975,0.05718300374918941
5,per_pair,16,False,fixed_sham,6,1152,0.9555795877945231,0.9199197007846714,0.9830393461886089,0.03243569736647391,0.008103241702091153,0.06441167931144572
5,per_pair,16,False,fixed_sham,7,1024,0.9612691021096406,0.9346776949539066,0.9822023106056859,0.026729183994229386,0.01145104867887706,0.04489035056416875
5,per_pair,16,False,fixed_sham,8,896,0.944308062896407,0.8847646049448492,0.9818244699559237,0.0398045731029035,0.008222771069473049,0.09042248269987285
5,per_pair,16,False,fixed_sham,9,768,0.9753261061482682,0.9600091817619126,0.9874951446470353,0.016458975901134116,0.004220817957084463,0.03183745407682052
5,per_pair,16,False,fixed_sham,10,640,0.9665933751375816,0.9358358168349232,0.9890526322064808,0.01285663324926399,0.0010765632554166804,0.030580056865247143
5,per_pair,16,False,fixed_sham,11,512,0.9874847252531923,0.9782312882944938,0.9935536452765232,0.0037506434578420352,-0.0034024937443461805,0.012598644255833366
5,per_pair,16,False,fixed_sham,12,384,0.9839340162469643,0.975319276947731,0.9913421790551433,0.0010758688927002824,-0.006419731090754035,0.008748112318472872
5,per_pair,16,False,fixed_sham,13,256,0.9803499498336233,0.9703842664596952,0.9885282766263337,0.0038602517144189267,-0.003515423731982551,0.011107438491684178
5,per_pair,16,False,fixed_sham,14,128,0.9741145446950398,0.9442964262089871,0.9922556783693621,0.005946755986231345,0.0012723798668266835,0.013399371578469835
5,per_pair,16,False,fixed_sham,15,0,0.9776219457574263,0.9464294640195133,0.9950580930310113,0.0,0.0,0.0
5,per_pair,16,False,matched_sham,0,1920,0.9480451793152692,0.9089911696899848,0.9789669696188925,0.04962982324626935,0.019545899752484018,0.08742645805879279
5,per_pair,16,False,matched_sham,1,1792,0.9360202402225563,0.880972171361711,0.977590242272851,0.0532559776631862,0.015511110566306241,0.10398603374684481
5,per_pair,16,False,matched_sham,2,1664,0.9446344292234009,0.8990219232785993,0.980385801688624,0.050476640426100054,0.014530637266567333,0.09616079637505193
5,per_pair,16,False,matched_sham,3,1536,0.9636278761247596,0.932083182928492,0.9872977120812628,0.01905380167597995,0.0026286727009116107,0.040837529088358145
5,per_pair,16,False,matched_sham,4,1408,0.9602810703924503,0.9230038684825378,0.9879645720756852,0.03267675659824505,0.00770359013034562,0.06667899432295937
5,per_pair,16,False,matched_sham,5,1280,0.9622056814514965,0.9316400066536643,0.9848623268136154,0.0333131901820127,0.01107304798552429,0.06357799836276284
5,per_pair,16,False,matched_sham,6,1152,0.9369695239757294,0.8713706378994768,0.983769412111097,0.05351871657608024,0.011535110167470896,0.11384733389860749
5,per_pair,16,False,matched_sham,7,1024,0.9691200064720161,0.936256418259502,0.990040283995109,0.018576719357002208,0.00697195965724214,0.032598364052028796
5,per_pair,16,False,matched_sham,8,896,0.939549949585539,0.8733181913684024,0.9816729529769268,0.04233640523200007,0.0087394773366762,0.09500436140661368
5,per_pair,16,False,matched_sham,9,768,0.9709887866872796,0.9384237768212196,0.9911933138925736,0.02475347862543159,0.004747136196802148,0.05721729619667208
5,per_pair,16,False,matched_sham,10,640,0.9652262117695476,0.9264218367405181,0.9914896158780546,0.0176608387975165,0.00288835060510621,0.04003262517295551
5,per_pair,16,False,matched_sham,11,512,0.9883642770555537,0.9778947245115216,0.9961154983721052,0.00609950398563006,-0.0018207848454927693,0.016272374578071503
5,per_pair,16,False,matched_sham,12,384,0.9843885051638512,0.9696952529613543,0.99627344578404,0.003892637375565236,-0.002369920962418036,0.01188046944970215
5,per_pair,16,False,matched_sham,13,256,0.9829090789439706,0.9680765845007546,0.9929688843246728,0.005483765213280797,-0.0030095010009256813,0.015642139407756214
5,per_pair,16,False,matched_sham,14,128,0.9930373057661911,0.9866158721148907,0.997291078685152,0.002715251963702541,0.0005242583789820582,0.00606886690502049
5,per_pair,16,False,matched_sham,15,0,0.9720337298622909,0.9225339539157552,0.9979749895757556,0.0,0.0,0.0
5,total,4,False,baseline_high,0,384,0.9961483589636356,0.9945858799222405,0.9975758247386363,0.0019865010219951296,0.0005546559640646056,0.003495376873876128
5,total,4,False,baseline_high,1,256,0.9799913416224535,0.9611996716544494,0.991846936259703,0.009539199748087557,0.0024802112587562486,0.020233891031483788
5,total,4,False,baseline_high,2,128,0.9941677363871771,0.9911628173087434,0.9966113775356361,6.0225059823379445e-05,-0.0013480118093132185,0.0014694309196411363
5,total,4,False,baseline_high,3,0,0.9823136190720191,0.9589026222383693,0.9955608207671444,0.0,0.0,0.0
5,total,4,False,ordinary,0,384,0.995754697702075,0.9930533873586911,0.9978769215791762,0.0026904020615846854,0.000940572226054475,0.004865001962923346
5,total,4,False,ordinary,1,256,0.9879363473727213,0.9790185585108325,0.9944173919118023,0.005485534627298093,0.0007025180176595435,0.012297591473571007
5,total,4,False,ordinary,2,128,0.9943346428560856,0.9905285508780155,0.9973331012327584,0.0005452007172158565,-0.0011749031973316785,0.0026694367995944205
5,total,4,False,ordinary,3,0,0.9840649999584867,0.9617168397202307,0.9966193499488435,0.0,0.0,0.0
5,total,4,False,homeostasis,0,384,0.9951870490681878,0.9909479860696673,0.9980960150171785,0.002466440160893979,0.0005482041980079473,0.0052095792232028405
5,total,4,False,homeostasis,1,256,0.9871785229910838,0.976678227470084,0.9943016012302042,0.00555668690231607,-0.00041708988324050216,0.013678351579562289
5,total,4,False,homeostasis,2,128,0.9949007935611736,0.9919768755467057,0.9973706711591497,0.00031213488319237664,-0.00172927740193294,0.0021313648583335715
5,total,4,False,homeostasis,3,0,0.9897386818234457,0.9757300656514973,0.997791119354734,0.0,0.0,0.0
5,total,4,False,sham,0,384,0.9953569256322036,0.9917766594489539,0.9980513956754715,0.0023180769293349355,0.0005051477285489812,0.004653180977669203
5,total,4,False,sham,1,256,0.9796649833255735,0.9606641551199048,0.9929193129198116,0.00961123456016893,0.0009649213466074154,0.020226005532902862
5,total,4,False,sham,2,128,0.9948968626317424,0.9915166831339354,0.9976028724382531,0.00021420701775842765,-0.001995258207672497,0.0021121778349602674
5,total,4,False,sham,3,0,0.9826816778007398,0.9538422889345982,0.9977617123252913,0.0,0.0,0.0
5,total,4,False,random_ordinary,0,384,0.9961420998149757,0.9926143468920475,0.9984563691245409,0.0021942203583185244,0.0005617303411101486,0.004955466728402651
5,total,4,False,random_ordinary,1,256,0.9793605462885108,0.9630317503758181,0.991926259885381,0.0089548407772029,0.0025363230204298514,0.018931947177059812
5,total,4,False,random_ordinary,2,128,0.9945644616109112,0.9910437338228403,0.9973499515321843,0.000805805699892137,6.718363101679623e-07,0.0017072779004374413
5,total,4,False,random_ordinary,3,0,0.987857834419874,0.9733706321984288,0.996422064325548,0.0,0.0,0.0
5,total,4,False,random_homeostasis,0,384,0.9965667754229589,0.993971417667473,0.9986318110966396,0.001967561658542246,0.0008777718360775377,0.0032292096808172062
5,total,4,False,random_homeostasis,1,256,0.9934341482378423,0.9888361177906924,0.9972390232765038,0.0035042326977894243,0.0008442639141768825,0.00700268185192226
5,total,4,False,random_homeostasis,2,128,0.9960706002361612,0.9899524164476242,0.9993753289725763,-0.000831611968768344,-0.0034522133473389263,0.0006889936047531515
5,total,4,False,random_homeostasis,3,0,0.9940372342423626,0.9865940502189212,0.9991648783182849,0.0,0.0,0.0
5,total,4,False,direct,0,384,0.9938829782473922,0.9896912037977463,0.9973127803381673,0.003923142395721242,0.0012829387180421405,0.007262369511122741
5,total,4,False,direct,1,256,0.9967335883763346,0.99465541360246,0.9984172901199764,0.0019029549656804877,0.00033166033279388604,0.003896877928474337
5,total,4,False,direct,2,128,0.997095493524338,0.9946026957970746,0.9988931950362968,0.0012558563457048116,-7.311034852929914e-05,0.0032177937930829566
5,total,4,False,direct,3,0,0.9937150710044499,0.9867072846855046,0.9988905480114664,0.0,0.0,0.0
5,total,4,False,oracle,0,384,0.9987098591052123,0.9978102152483324,0.9994220775519312,0.0,0.0,0.0
5,total,4,False,oracle,1,256,0.9951257504624541,0.9920904887553087,0.997693168775515,0.0,0.0,0.0
5,total,4,False,oracle,2,128,0.9979613149114864,0.9966434477801153,0.9989848209372392,0.0,0.0,0.0
5,total,4,False,oracle,3,0,0.9935879276927828,0.9859716867589294,0.9986703308621515,0.0,0.0,0.0
5,total,4,False,fixed_homeostasis,0,384,0.9959451963536868,0.9943102184571517,0.9974687123691393,0.0021711505632870712,0.0007601527647120396,0.003644525993134935
5,total,4,False,fixed_homeostasis,1,256,0.9888577537382143,0.9840546166865286,0.9930276980476285,0.003751138584512014,0.0013425046894455384,0.006399985231618969
5,total,4,False,fixed_homeostasis,2,128,0.9922207803527847,0.9863381025404874,0.9964064877933773,0.000832700673203309,-0.00171835572621263,0.0037591044509541947
5,total,4,False,fixed_homeostasis,3,0,0.989713510483762,0.9815392363904843,0.9953222065309292,0.0,0.0,0.0
5,total,4,False,fixed_sham,0,384,0.9962832894331282,0.9947793662429746,0.997668128055793,0.001907059639116554,0.0005788930481519452,0.0032769722440550153
5,total,4,False,fixed_sham,1,256,0.9801239382105272,0.9607045574505112,0.9922519768613695,0.009617612278250207,0.002522635594079418,0.019879442346280966
5,total,4,False,fixed_sham,2,128,0.9923561466830652,0.9872610217391924,0.9961582212809532,0.000644742676835138,-0.0013678156109035219,0.002805218116584287
5,total,4,False,fixed_sham,3,0,0.9879886414832649,0.9781713766114845,0.9949030119555969,0.0,0.0,0.0
5,total,4,False,matched_sham,0,384,0.9953569256322036,0.9917766594489539,0.9980513956754715,0.0023180769293349355,0.0005051477285489812,0.004653180977669203
5,total,4,False,matched_sham,1,256,0.9796649833255735,0.9606641551199048,0.9929193129198116,0.00961123456016893,0.0009649213466074154,0.020226005532902862
5,total,4,False,matched_sham,2,128,0.9948968626317424,0.9915166831339354,0.9976028724382531,0.00021420701775842765,-0.001995258207672497,0.0021121778349602674
5,total,4,False,matched_sham,3,0,0.9826816778007398,0.9538422889345982,0.9977617123252913,0.0,0.0,0.0
5,total,16,False,baseline_high,0,480,0.9064719170170653,0.8362306635089795,0.9600229395567903,0.08010648553278854,0.029685220559160636,0.14696873966004814
5,total,16,False,baseline_high,1,448,0.941084072929982,0.8886970611971609,0.9785423585185131,0.04178053419988337,0.005310388230623684,0.0924099575743298
5,total,16,False,baseline_high,2,416,0.9428731177011903,0.9000536400382292,0.9753621953670178,0.041480515373223524,0.01057284361547699,0.08349470488513887
5,total,16,False,baseline_high,3,384,0.9506437038589182,0.9223009302679943,0.9750541913904522,0.016445342102438962,-0.005321378829393833,0.04031543209734702
5,total,16,False,baseline_high,4,352,0.9211616941499349,0.8722161166700536,0.9623756441238315,0.04206933198029578,0.01294115016806484,0.07904913157492409
5,total,16,False,baseline_high,5,320,0.9056005244388178,0.8529113635193396,0.9471302264406111,0.06713765577933362,0.0276169308463221,0.11924601203023077
5,total,16,False,baseline_high,6,288,0.9532110206278513,0.9117756810968423,0.9804550320202489,0.022593613382832358,-0.0026507888501748557,0.059077444858021494
5,total,16,False,baseline_high,7,256,0.8858228351945511,0.8000644853334113,0.9552263932141667,0.08706674204958005,0.020325939486230304,0.16969367417937714
5,total,16,False,baseline_high,8,224,0.9531655631124819,0.9299747088831835,0.9732999833517461,0.011227474373039526,-0.004830395663527803,0.030644605558249
5,total,16,False,baseline_high,9,192,0.9550683281199138,0.9140792222711713,0.9809150312524519,0.009582650759882086,-0.005639213410091553,0.029132006921292104
5,total,16,False,baseline_high,10,160,0.9725163812896525,0.9611578264477308,0.9827555446935279,-0.00116539467939047,-0.01399305510410437,0.010781258515319112
5,total,16,False,baseline_high,11,128,0.9126820324539823,0.8343224423305793,0.9660086238281792,0.02373287750138812,-0.004437029913546175,0.06039517837409598
5,total,16,False,baseline_high,12,96,0.9583482640236839,0.9326430531978848,0.9777974607893118,0.008302886495984768,-0.0025831570217456448,0.021346694400205528
5,total,16,False,baseline_high,13,64,0.9701618689808077,0.951772044709884,0.9844423377009571,-0.0006937996350486891,-0.006407197676539797,0.004637096896794916
5,total,16,False,baseline_high,14,32,0.9655792045553128,0.9430885106600783,0.9831151667000484,0.003946250642602049,-0.0018647874072327025,0.010357329348681997
5,total,16,False,baseline_high,15,0,0.9521608514150536,0.9176116114808943,0.9771982694091328,0.0,0.0,0.0
5,total,16,False,ordinary,0,480,0.9137251199359854,0.8371623056397832,0.9740895072079692,0.07725437749912177,0.02052989072149846,0.1495545490941259
5,total,16,False,ordinary,1,448,0.961309249468283,0.9172185583558337,0.9883403469512574,0.02856861707891932,0.0015018147900484422,0.072322247740658
5,total,16,False,ordinary,2,416,0.970056490045542,0.9462862493076927,0.9881139035117427,0.023975921608260158,0.006640593460353613,0.047230679922145365
5,total,16,False,ordinary,3,384,0.9674202139056315,0.9464345658517118,0.9846482347498071,0.010072120875151705,-0.0025608696226788025,0.023118703765415114
5,total,16,False,ordinary,4,352,0.9394676325661088,0.9047309727318669,0.96951898285199,0.034552149513509996,0.012420040862955601,0.06107040706704055
5,total,16,False,ordinary,5,320,0.937738913262338,0.9030032546813914,0.9670129657682531,0.04175066576113692,0.01247499393221748,0.07721244270091139
5,total,16,False,ordinary,6,288,0.9536817059057339,0.9153595051274609,0.9841470017602515,0.028415151007727058,0.0013287783355865345,0.06293979351737997
5,total,16,False,ordinary,7,256,0.8953842315657304,0.808708175106776,0.9647366697374672,0.08562514366491993,0.020078711757746965,0.16754923993811363
5,total,16,False,ordinary,8,224,0.9687814550418089,0.9477637655513959,0.9848726425008886,0.005133325320520544,-0.010510332405985461,0.020650180084070394
5,total,16,False,ordinary,9,192,0.9676632461922433,0.9375409554240741,0.9871332605682839,0.0035667912224111725,-0.009700164882712593,0.014997482717924
5,total,16,False,ordinary,10,160,0.9829240466480885,0.9676192512491344,0.9927373332177738,2.201656773178721e-05,-0.01453574564845069,0.015025288646330728
5,total,16,False,ordinary,11,128,0.9409826066908744,0.8937708499241818,0.9771602970249025,0.024128156679305807,-0.002389598836154014,0.06129983718318605
5,total,16,False,ordinary,12,96,0.970717867645939,0.947386439875335,0.9870461167451765,0.0019635496822510514,-0.005704599000171495,0.008836265923341668
5,total,16,False,ordinary,13,64,0.9749459232575618,0.9578308309067836,0.9884047802763558,-0.0025805678153047094,-0.01241565173545001,0.0036450818390642297
5,total,16,False,ordinary,14,32,0.9808770531245736,0.9651740872446276,0.9931387298519062,0.0033657412565960693,0.00022865126607379236,0.007642809294115061
5,total,16,False,ordinary,15,0,0.9591278229517172,0.9236804353895786,0.9865186933962773,0.0,0.0,0.0
5,total,16,False,homeostasis,0,480,0.9183187144374111,0.8392124405622623,0.9757677077654129,0.07276242794389413,0.019172790490403532,0.14833257755044563
5,total,16,False,homeostasis,1,448,0.9721702919598534,0.951325795067988,0.9883522770328063,0.017839941960777983,-4.8849126336858765e-06,0.039985794121191694
5,total,16,False,homeostasis,2,416,0.9444042655976136,0.883932989778692,0.9863196277061875,0.04906687445903748,0.008419250229606802,0.1072068771002652
5,total,16,False,homeostasis,3,384,0.9532590116878437,0.9111396564369377,0.9834997143605416,0.02527095738168984,3.3342444063468966e-05,0.0607046692887819
5,total,16,False,homeostasis,4,352,0.9422389171228353,0.9002829915660079,0.9753818931289436,0.03289863924145579,0.010610652755424036,0.05872256337432381
5,total,16,False,homeostasis,5,320,0.9387701715608775,0.8997269801550011,0.9711078685977884,0.04634243355986032,0.017645197285671727,0.08244295164253841
5,total,16,False,homeostasis,6,288,0.9586943211209876,0.921179135656308,0.9880416746850933,0.02353499722703649,-0.0010298695799642373,0.0570569078526945
5,total,16,False,homeostasis,7,256,0.9099636038553056,0.8244938160539378,0.9744993224524799,0.07889573238045239,0.017188428348969286,0.1622601660790354
5,total,16,False,homeostasis,8,224,0.949569034560274,0.9110806634993376,0.9791956086934637,0.019258205020980492,-0.0005326438561796615,0.045410815538967045
5,total,16,False,homeostasis,9,192,0.9578735043669658,0.915654081369705,0.9870174805266451,0.006125385975204308,-0.018214484413120374,0.03249209360647486
5,total,16,False,homeostasis,10,160,0.9810635151440329,0.9682014087755741,0.9916486608357739,0.0013426590313475918,-0.004976956883985868,0.00922745083644656
5,total,16,False,homeostasis,11,128,0.9595767743410023,0.9298099711659451,0.9842141889724674,0.016755657600097337,-0.002442736402835037,0.038996165882082906
5,total,16,False,homeostasis,12,96,0.9785927894536076,0.9570578473325262,0.9920223314384271,-0.0005394469917577768,-0.017672464895106585,0.011938052869087681
5,total,16,False,homeostasis,13,64,0.9775480467411768,0.9535992122047121,0.9935365434892813,-0.0029896829979906836,-0.010267356824136497,0.002241994062559536
5,total,16,False,homeostasis,14,32,0.9857786410705737,0.9729972142129718,0.9953153341991153,0.0025210824754666045,-0.0008123412606779086,0.006355342620333334
5,total,16,False,homeostasis,15,0,0.9527672000806873,0.9144127412053229,0.9832854636311809,0.0,0.0,0.0
5,total,16,False,sham,0,480,0.9213142133373301,0.8467771530532968,0.977479476772573,0.06935838166564912,0.019794344833075836,0.13649415868838635
5,total,16,False,sham,1,448,0.9537916550788686,0.9180139350161778,0.9803539286652914,0.03494873747562234,0.007485638812109178,0.07166986221376873
5,total,16,False,sham,2,416,0.941784943395717,0.876091163132439,0.987658472460998,0.05144200239293172,0.006178329570728365,0.115953113424161
5,total,16,False,sham,3,384,0.9512309240554764,0.9226424209740556,0.9764443993302886,0.02296873908674743,0.0022360460991161834,0.045318406102813916
5,total,16,False,sham,4,352,0.9505186755730083,0.9135898456559486,0.9779471864349759,0.023101873790734723,0.006561413036607394,0.04152706075931971
5,total,16,False,sham,5,320,0.9206017136270805,0.8706462615571949,0.9601235856115569,0.06568983104757038,0.02806247724090466,0.11469410393083303
5,total,16,False,sham,6,288,0.9526448938687934,0.9124118820310794,0.9841664369638684,0.027320255847222873,0.00023238770155622866,0.06294630045731181
5,total,16,False,sham,7,256,0.9088869416547865,0.8256640615459816,0.9712828056829765,0.07857219107576822,0.017699776786579014,0.16047926879370675
5,total,16,False,sham,8,224,0.9501266693185694,0.9146029209448382,0.9786676644450159,0.02199199697120809,0.0012439365013860466,0.04648450139392373
5,total,16,False,sham,9,192,0.9627225204538751,0.9246326209509488,0.9869163459011432,0.006298696810014733,-0.017795785972996324,0.030916245870813604
5,total,16,False,sham,10,160,0.9814130167670371,0.9663034522995716,0.9928409581146708,0.002265185708067131,-0.0037123098616668915,0.008923523397031754
5,total,16,False,sham,11,128,0.9483377667241504,0.9111652646407551,0.9791706406611467,0.02115278594198602,-0.0033728805741474513,0.04861664726424182
5,total,16,False,sham,12,96,0.9737747393514864,0.9548176623160308,0.9884775561177114,0.0022744383914785845,-0.011498687743301537,0.013903701015565758
5,total,16,False,sham,13,64,0.9735375159427074,0.949024352704274,0.9917234114126325,-0.003183854088969665,-0.01288288158900422,0.002944259022086286
5,total,16,False,sham,14,32,0.9802824541603021,0.9600750910335394,0.9943909081961202,0.002808699716423691,-0.0015139793513701675,0.007664326959785963
5,total,16,False,sham,15,0,0.9530624295769305,0.9112304865046239,0.9854587661947534,0.0,0.0,0.0
5,total,16,False,random_ordinary,0,480,0.9310058182077944,0.8714050993778791,0.9759286756025956,0.05993845280489546,0.018371399479233913,0.11748756913076853
5,total,16,False,random_ordinary,1,448,0.9404515224461111,0.8991932129170951,0.9700565628163356,0.04794849645101216,0.01774796185049754,0.08945287623772666
5,total,16,False,random_ordinary,2,416,0.9444759318266033,0.912488730250281,0.9720695096345082,0.04787439207298133,0.020957945383183626,0.07927272050390452
5,total,16,False,random_ordinary,3,384,0.9402941624277714,0.8998199202100097,0.9724117202259311,0.03838395547747501,0.013426430884071765,0.07390610495088168
5,total,16,False,random_ordinary,4,352,0.9556181116160101,0.9198771294049815,0.9813607714693802,0.020023928554609494,0.00199265303567018,0.04359737580161803
5,total,16,False,random_ordinary,5,320,0.9211952006664449,0.8858050451044286,0.9522259708998909,0.06261880481392294,0.033075827362901676,0.09737710813243032
5,total,16,False,random_ordinary,6,288,0.9694196129851645,0.9546974978995877,0.9822075483751396,0.012187760071638043,-6.106744943282085e-06,0.026326574321088696
5,total,16,False,random_ordinary,7,256,0.9143188242074247,0.8635225777925425,0.9562594706492317,0.0676174156681188,0.03080680617532481,0.11505629973023586
5,total,16,False,random_ordinary,8,224,0.9582457000266915,0.9331022157342663,0.9788973224255003,0.015728835909272033,8.7752743821807e-06,0.03308950033059837
5,total,16,False,random_ordinary,9,192,0.9541287676041291,0.914214735114692,0.9833442934061472,0.018296123789591386,0.004916181581748635,0.03604640484584532
5,total,16,False,random_ordinary,10,160,0.9862921976470718,0.9800778172983015,0.9915035579923467,-7.153007638863174e-05,-0.007698770195251325,0.006599201668292966
5,total,16,False,random_ordinary,11,128,0.9652049660885944,0.9451252086462697,0.9810018150116799,0.0034021983731268393,-0.012083254038366208,0.021061402675290792
5,total,16,False,random_ordinary,12,96,0.9547251486279592,0.923037027618359,0.980604505064645,0.02138230959099863,0.007889857707959176,0.0385313965789357
5,total,16,False,random_ordinary,13,64,0.9631080550853482,0.9271679332157933,0.9881204669886559,0.012559711933851215,0.00048407244576138445,0.02813306894104082
5,total,16,False,random_ordinary,14,32,0.9803619770539139,0.9684111426221064,0.990011495196983,0.0042282015479100975,-0.0006110249724101338,0.01066476684611532
5,total,16,False,random_ordinary,15,0,0.9600200637512156,0.9222726148926771,0.987578305510786,0.0,0.0,0.0
5,total,16,False,random_homeostasis,0,480,0.9442453069499824,0.8791482239141886,0.9890427846433645,0.05183109913735095,0.007385862689594415,0.11662033985519166
5,total,16,False,random_homeostasis,1,448,0.9218804105754077,0.8437862819541838,0.972913156768226,0.06680939228917489,0.023694761211060594,0.1290842815820295
5,total,16,False,random_homeostasis,2,416,0.9165528996020389,0.8439682411062149,0.9681255909999249,0.07103806354135643,0.02973767100690208,0.12399652775347922
5,total,16,False,random_homeostasis,3,384,0.9390080224373468,0.8897276048547633,0.9786317833160018,0.03830644714760285,0.008299927445207408,0.07558392022301504
5,total,16,False,random_homeostasis,4,352,0.9649555509612956,0.9381861029860687,0.98631018843031,0.00587674521198997,-0.006818536239913298,0.017852967173170867
5,total,16,False,random_homeostasis,5,320,0.9381338376759777,0.9045294381222515,0.9682235448923303,0.05044169259158998,0.0258714988581115,0.07877262838777327
5,total,16,False,random_homeostasis,6,288,0.9543742844978889,0.9158829237562064,0.9839560181551928,0.01381136015800316,-0.0018327810050927274,0.033405716337035075
5,total,16,False,random_homeostasis,7,256,0.9440027928057059,0.8938016469748317,0.9822921234208456,0.045412795473558996,0.014196831778307134,0.08738555034385193
5,total,16,False,random_homeostasis,8,224,0.9364913729534768,0.8820020881470447,0.9783743804178023,0.03437029983922596,0.0055013764060409575,0.07531829099675667
5,total,16,False,random_homeostasis,9,192,0.952696054112165,0.911932558841021,0.9858640559768771,0.010667549753263977,-0.00936157215942816,0.038714051631322494
5,total,16,False,random_homeostasis,10,160,0.9808201165347624,0.9529907887470069,0.9974022500899848,0.01254421534650533,-0.002832990831062946,0.037860178362505256
5,total,16,False,random_homeostasis,11,128,0.9886833713289053,0.9795716608947285,0.9956821077408244,0.0026392453024616375,-0.0060490595443279446,0.012135814637680854
5,total,16,False,random_homeostasis,12,96,0.9565676334931273,0.8970686732135211,0.9961747929933508,0.011134885874860152,-0.001481820313318936,0.028552966099314802
5,total,16,False,random_homeostasis,13,64,0.9846663429637609,0.9694395545201974,0.9957592407387146,4.233972402740982e-05,-0.011706056500560497,0.008305397736521536
5,total,16,False,random_homeostasis,14,32,0.9849986784622539,0.9683762042464672,0.996816006002805,3.6530763859815574e-05,-0.006620950198502602,0.004967821481436247
5,total,16,False,random_homeostasis,15,0,0.9537081973887017,0.8848770814952188,0.9960046815825055,0.0,0.0,0.0
5,total,16,False,direct,0,480,0.9340018986898508,0.8858244420353646,0.9712595150799458,0.058572296994109235,0.02265475186551842,0.10659192987043604
5,total,16,False,direct,1,448,0.8253166166405622,0.7146583324205276,0.9179283439249726,0.16561620498968868,0.07723800820880575,0.27155016671564386
5,total,16,False,direct,2,416,0.898467766491431,0.7989102354603895,0.9703105717394175,0.08277555650473667,0.02729840874162884,0.15196512579492588
5,total,16,False,direct,3,384,0.9489697764584722,0.9076008950942093,0.9826267359995783,0.01967572538509044,-0.008878313171146632,0.04947013689278886
5,total,16,False,direct,4,352,0.9131825281668436,0.8365671194883273,0.974442765645011,0.0467962192798372,-0.01295623599740947,0.11520271129966418
5,total,16,False,direct,5,320,0.9042801429039079,0.8125187373416597,0.9704601206395223,0.07963869121107965,0.025520591145238292,0.15259617547280016
5,total,16,False,direct,6,288,0.8740665402719018,0.765564008545308,0.9607144948149171,0.06356851451083469,0.0032799442928744794,0.14080152835754767
5,total,16,False,direct,7,256,0.9241078323075559,0.8566423588251896,0.9779084506494357,0.06363278389761003,0.01623679567640914,0.12379474800514945
5,total,16,False,direct,8,224,0.894870757623317,0.7979344565061269,0.9712222763060783,0.06148090705230431,0.0035060036562496854,0.13820059183980138
5,total,16,False,direct,9,192,0.9050704312480322,0.8111855089470845,0.9795987740000589,0.04590425279704888,0.007773044024059495,0.09587610381108783
5,total,16,False,direct,10,160,0.963564937207304,0.906794398018186,0.9967477848321037,0.023401214737265724,-0.008075954172891578,0.07775467695583912
5,total,16,False,direct,11,128,0.9949458259067674,0.9913416474554243,0.9978549015278773,-0.005368880759445989,-0.015466289304270497,0.0025208704484959337
5,total,16,False,direct,12,96,0.9466723471591708,0.885055488366646,0.9899188790026738,0.005569214571749514,-0.020320656029987505,0.033081805781798417
5,total,16,False,direct,13,64,0.9741435844672353,0.931768737321104,0.9966945313218887,0.002291011561340442,5.090778024256892e-05,0.004830937594608781
5,total,16,False,direct,14,32,0.9816733827503173,0.9540241986780326,0.9982529492808251,0.00421196366644748,-0.0015907221695669,0.013926537350928653
5,total,16,False,direct,15,0,0.9569489847411862,0.8971106559916642,0.993493679677795,0.0,0.0,0.0
5,total,16,False,oracle,0,480,0.9922761697766567,0.9853051472533552,0.997523832613314,0.0,0.0,0.0
5,total,16,False,oracle,1,448,0.9943712326559307,0.9917698361673165,0.9965913890207208,0.0,0.0,0.0
5,total,16,False,oracle,2,416,0.9972974223123053,0.9960028965453945,0.9983647028102461,0.0,0.0,0.0
5,total,16,False,oracle,3,384,0.9914177942774133,0.9849443379875615,0.9964150030536014,0.0,0.0,0.0
5,total,16,False,oracle,4,352,0.9924931523726217,0.9888513722234843,0.9957598731361983,0.0,0.0,0.0
5,total,16,False,oracle,5,320,0.9950375067942279,0.9922858446332091,0.9972408571734261,0.0,0.0,0.0
5,total,16,False,oracle,6,288,0.994836632266438,0.9915251891568672,0.9974958164259202,0.0,0.0,0.0
