overlap,regime,load,family,pair,subsequent_pairs,subsequent_presentations,retention,forgetting,forgetting_lower95,forgetting_upper95
2,per_pair,16,random4,2,13,1664,0.5693033345344416,0.42260606767715087,0.32130131690783315,0.5239954723470501
2,per_pair,16,random4,3,12,1536,0.6303832991720191,0.36062825502134405,0.2686569906675495,0.4570013895161483
2,per_pair,16,random4,4,11,1408,0.5928611968953172,0.39882044095910163,0.3231913315244427,0.4726353743140921
2,per_pair,16,random4,5,10,1280,0.5937570933659172,0.40204859070886784,0.32078223155429275,0.4859085056606871
2,per_pair,16,random4,6,9,1152,0.5661391639279263,0.4203751629303645,0.3242205613714457,0.5204818606348476
2,per_pair,16,random4,7,8,1024,0.6784822491680731,0.31471246768028044,0.2330285959572418,0.3988957961992011
2,per_pair,16,random4,8,7,896,0.6255333382879329,0.35725941339029904,0.26262202884328784,0.4589986066508035
2,per_pair,16,random4,9,6,768,0.6859999794096892,0.30045713044986744,0.21260657174085343,0.3951483244363329
2,per_pair,16,random4,10,5,640,0.777296126921751,0.21278234089122652,0.1310014070974855,0.3075369830641715
2,per_pair,16,random4,11,4,512,0.7487546356475373,0.23575901451064424,0.15205019285177584,0.3290235289281283
2,per_pair,16,random4,12,3,384,0.7892042130701747,0.19801119572102927,0.11600016332637439,0.29181343304671237
2,per_pair,16,random4,13,2,256,0.8448484471505591,0.14394435401044248,0.08787469201305416,0.20507249800734914
2,per_pair,16,random4,14,1,128,0.9476217524819238,0.047386229849015915,0.014538567069081179,0.08875521404163349
2,per_pair,16,random4,15,0,0,0.978680547526253,0.0,0.0,0.0
2,per_pair,16,random6,0,15,1920,0.6226060770023276,0.37115243252773,0.2700076486756367,0.4764042299837008
2,per_pair,16,random6,1,14,1792,0.612313389419552,0.37146050480168474,0.284522540353097,0.45893346121305933
2,per_pair,16,random6,2,13,1664,0.6858980286885945,0.30952242364912486,0.22107957262176178,0.4046942185812795
2,per_pair,16,random6,3,12,1536,0.6710666899463195,0.3204143760424182,0.22616904283119288,0.4185909823138281
2,per_pair,16,random6,4,11,1408,0.6739224103090855,0.31729793396516914,0.22429933154709814,0.4135398630049722
2,per_pair,16,random6,5,10,1280,0.7100293540277484,0.28539285386510255,0.20544624864316574,0.36863226538669025
2,per_pair,16,random6,6,9,1152,0.6468370386146376,0.34636120305781004,0.26174367638454327,0.4349572998279414
2,per_pair,16,random6,7,8,1024,0.7587364636824068,0.22958766781498863,0.15088579216515374,0.31551396627661715
2,per_pair,16,random6,8,7,896,0.732532282608641,0.25628087597660837,0.16172891602226366,0.36356767210393554
2,per_pair,16,random6,9,6,768,0.7643946307631901,0.22476725123434002,0.14578597644128127,0.315731130173392
2,per_pair,16,random6,10,5,640,0.8621801575532132,0.13264288861451287,0.0629608285301808,0.21725046738344517
2,per_pair,16,random6,11,4,512,0.8389549480854628,0.1516284592498053,0.09573674808986604,0.21324583978957495
2,per_pair,16,random6,12,3,384,0.8643415276294031,0.12476608130141859,0.062535105728763,0.19927189576243728
2,per_pair,16,random6,13,2,256,0.9226984316900935,0.06867601287309093,0.037936298099612756,0.10436391903105346
2,per_pair,16,random6,14,1,128,0.9703984164677801,0.025265312343233867,0.003756783569517642,0.05214132682970352
2,per_pair,16,random6,15,0,0,0.9740107871137129,0.0,0.0,0.0
2,per_pair,16,oracle,0,15,1920,0.9973465845394878,0.0,0.0,0.0
2,per_pair,16,oracle,1,14,1792,0.9955452882275917,0.0,0.0,0.0
2,per_pair,16,oracle,2,13,1664,0.9986349163568365,0.0,0.0,0.0
2,per_pair,16,oracle,3,12,1536,0.9957413439434486,0.0,0.0,0.0
2,per_pair,16,oracle,4,11,1408,0.9974521279821247,0.0,0.0,0.0
2,per_pair,16,oracle,5,10,1280,0.9975587761652774,0.0,0.0,0.0
2,per_pair,16,oracle,6,9,1152,0.9977840513846055,0.0,0.0,0.0
2,per_pair,16,oracle,7,8,1024,0.9964674974330643,0.0,0.0,0.0
2,per_pair,16,oracle,8,7,896,0.997112331527519,0.0,0.0,0.0
2,per_pair,16,oracle,9,6,768,0.9969898324050894,0.0,0.0,0.0
2,per_pair,16,oracle,10,5,640,0.9974021079885705,0.0,0.0,0.0
2,per_pair,16,oracle,11,4,512,0.9971531066033595,0.0,0.0,0.0
2,per_pair,16,oracle,12,3,384,0.9879030318507681,0.0,0.0,0.0
2,per_pair,16,oracle,13,2,256,0.9969539880425858,0.0,0.0,0.0
2,per_pair,16,oracle,14,1,128,0.9982699224041169,0.0,0.0,0.0
2,per_pair,16,oracle,15,0,0,0.9945614354476775,0.0,0.0,0.0
2,total,2,native4,0,1,256,0.8902125951112427,0.08751230769987825,0.036142185590528404,0.1529856251993122
2,total,2,native4,1,0,0,0.9948956526778199,0.0,0.0,0.0
2,total,2,native6,0,1,256,0.9587599944112424,0.02975260191125035,0.007569633242648892,0.06858154846453994
2,total,2,native6,1,0,0,0.9982872102126321,0.0,0.0,0.0
2,total,2,direct,0,1,256,0.985714053461638,0.0025950438495617907,0.000633702546113689,0.005003177235196562
2,total,2,direct,1,0,0,0.9978488099048665,0.0,0.0,0.0
2,total,2,random4,0,1,256,0.9382040903699034,0.04130372848719634,0.016991579091305272,0.0706060925151601
2,total,2,random4,1,0,0,0.996782691183658,0.0,0.0,0.0
2,total,2,random6,0,1,256,0.9559304895373972,0.030504112172321074,0.009876795549017487,0.056194170109619045
2,total,2,random6,1,0,0,0.9974190904901106,0.0,0.0,0.0
2,total,2,oracle,0,1,256,0.9930598079224833,0.0,0.0,0.0
2,total,2,oracle,1,0,0,0.9989675210213167,0.0,0.0,0.0
2,total,4,native4,0,3,384,0.8083527104508268,0.1851666116290163,0.1062871535621558,0.2725744530773908
2,total,4,native4,1,2,256,0.9044157684463079,0.0864368673042207,0.022761078311349374,0.16465973773850195
2,total,4,native4,2,1,128,0.9719788758459234,0.023057031571249734,0.0032521861161245204,0.0551102306925654
2,total,4,native4,3,0,0,0.9878324418717472,0.0,0.0,0.0
2,total,4,native6,0,3,384,0.907275943365812,0.08784470722749357,0.027891483438087276,0.16324427082023585
2,total,4,native6,1,2,256,0.9565475427458883,0.03005517177128436,-0.00680349810680512,0.07896496620785869
2,total,4,native6,2,1,128,0.9931602868718742,0.0020754816300245227,6.974140762469579e-05,0.004402418257085347
2,total,4,native6,3,0,0,0.9893087410511086,0.0,0.0,0.0
2,total,4,direct,0,3,384,0.9604601109364539,0.03555191130240741,0.004223863792441613,0.08868221169585741
2,total,4,direct,1,2,256,0.987963747221428,-0.0009706734127132334,-0.022316517298643267,0.014208162110674867
2,total,4,direct,2,1,128,0.9892535340546451,0.0059801617211850365,0.0012639984818545128,0.011939333727598584
2,total,4,direct,3,0,0,0.9905743281538818,0.0,0.0,0.0
2,total,4,random4,0,3,384,0.8427817138125924,0.1480075663159767,0.09043062900675185,0.21289163177388404
2,total,4,random4,1,2,256,0.9147492351119519,0.06440770639645343,0.022274023756068868,0.10869626200154335
2,total,4,random4,2,1,128,0.9375597172740763,0.05434968493751623,0.01978787075175014,0.1044334648831735
2,total,4,random4,3,0,0,0.9910115541933631,0.0,0.0,0.0
2,total,4,random6,0,3,384,0.9027653472325466,0.09099316229751105,0.03553954799192392,0.16229603076554389
2,total,4,random6,1,2,256,0.9513204311034241,0.032453463117812636,0.006439546315809047,0.06390936751625576
2,total,4,random6,2,1,128,0.9707929229878411,0.02462752934987824,0.00956601742178777,0.04453269934538979
2,total,4,random6,3,0,0,0.9914810659887376,0.0,0.0,0.0
2,total,4,oracle,0,3,384,0.9973465845394878,0.0,0.0,0.0
2,total,4,oracle,1,2,256,0.9955452882275917,0.0,0.0,0.0
2,total,4,oracle,2,1,128,0.9986349163568365,0.0,0.0,0.0
2,total,4,oracle,3,0,0,0.9957413439434486,0.0,0.0,0.0
2,total,8,native4,0,7,448,0.7141190464517346,0.27909289120503233,0.17818840411369635,0.38603320717589545
2,total,8,native4,1,6,384,0.8068977392479537,0.1645528772760182,0.08563249985339462,0.256426508713056
2,total,8,native4,2,5,320,0.7017366669748295,0.2835200269423033,0.17250143396684667,0.3997697435268231
2,total,8,native4,3,4,256,0.7827900352719116,0.17621029740721672,0.0616585293039336,0.29282032023444354
2,total,8,native4,4,3,192,0.8356372160404727,0.14793315294627407,0.061060135539032445,0.24655488116524296
2,total,8,native4,5,2,128,0.8969628209300011,0.07544878732636953,0.034435726267242124,0.12998213637078299
2,total,8,native4,6,1,64,0.9498537780355656,0.040286910447742436,0.007572889220292196,0.08575309567135697
2,total,8,native4,7,0,0,0.9846749984362143,0.0,0.0,0.0
2,total,8,native6,0,7,448,0.8197529825147334,0.1772042407890166,0.08952177310960682,0.27748652160778037
2,total,8,native6,1,6,384,0.8390678478760483,0.14345557863291566,0.06706895996790013,0.23159224375826018
2,total,8,native6,2,5,320,0.8394322834506402,0.1477043031383048,0.07768938426720759,0.22775011453445915
2,total,8,native6,3,4,256,0.8768527062569056,0.08606788358350426,0.0014877500149366742,0.18070848890063376
2,total,8,native6,4,3,192,0.8715117912885605,0.10709872373132356,0.0419062012544841,0.18374226506171645
2,total,8,native6,5,2,128,0.872222936187524,0.09096879219104662,0.04522980249938193,0.14645757025497985
2,total,8,native6,6,1,64,0.9698668122053962,0.01808646310422455,0.0013968954664931722,0.04145076298242769
2,total,8,native6,7,0,0,0.989065778971778,0.0,0.0,0.0
