overlap,regime,load,shift,method,metric,mean,lower95,upper95
2,per_pair,16,False,direct,unchanged,0.6789718239731323,0.6337611262137752,0.7236531866783104
2,per_pair,16,False,direct,below_chance,0.119140625,0.09375,0.14453125
2,per_pair,16,False,oracle,retention,0.9980538454074368,0.9978456366294345,0.9982546163894437
2,per_pair,16,False,oracle,worst_pair,0.9903928837232574,0.9886520636352508,0.9920340517329972
2,per_pair,16,False,oracle,new_learning,0.9980538454074368,0.9978456366294345,0.9982546163894437
2,per_pair,16,False,oracle,forgetting,0.0,0.0,0.0
2,per_pair,16,False,oracle,noise_retention,0.9980538454074368,0.9978456366294345,0.9982546163894437
2,per_pair,16,False,oracle,reversal,0.9979290869056541,0.9972895124780571,0.9984797659252899
2,per_pair,16,False,oracle,unchanged,0.9980639771174216,0.9977394156496568,0.9983714022180556
2,per_pair,16,False,oracle,below_chance,0.0,0.0,0.0
2,per_pair,16,False,fixed_homeostasis,retention,0.7868774140140913,0.7631425202603843,0.8111340362502809
2,per_pair,16,False,fixed_homeostasis,worst_pair,0.1107125462320262,0.06052571003060124,0.17197272126102675
2,per_pair,16,False,fixed_homeostasis,new_learning,0.9918190560092052,0.9877102798764528,0.9953461226363671
2,per_pair,16,False,fixed_homeostasis,forgetting,0.20494164199511383,0.18109732385661648,0.22830201994442806
2,per_pair,16,False,fixed_homeostasis,noise_retention,0.7524334968773512,0.7311923217098913,0.7743398266256288
2,per_pair,16,False,fixed_homeostasis,reversal,0.8524386781416472,0.8168488481808502,0.884602020254523
2,per_pair,16,False,fixed_homeostasis,unchanged,0.6337381707154898,0.5968169752531566,0.6714391423127454
2,per_pair,16,False,fixed_homeostasis,below_chance,0.201171875,0.169921875,0.232421875
2,per_pair,16,False,fixed_sham,retention,0.7968354644816773,0.7744453304398915,0.8197438822411764
2,per_pair,16,False,fixed_sham,worst_pair,0.1077518942236178,0.06376755585089543,0.15968721451426662
2,per_pair,16,False,fixed_sham,new_learning,0.9943863875311238,0.9921157209526035,0.9963684791474271
2,per_pair,16,False,fixed_sham,forgetting,0.19755092304944652,0.17469347666217755,0.2200846179838436
2,per_pair,16,False,fixed_sham,noise_retention,0.7617594943854673,0.7426496993750771,0.7811507673706954
2,per_pair,16,False,fixed_sham,reversal,0.8380489307780383,0.8062454469941088,0.8676899152072889
2,per_pair,16,False,fixed_sham,unchanged,0.6052020501374462,0.567934434930262,0.6424203486238862
2,per_pair,16,False,fixed_sham,below_chance,0.18619791666666669,0.15755208333333331,0.21484375
2,total,2,False,baseline6,retention,0.9879993671579986,0.9699441759977387,0.9988038734620783
2,total,2,False,baseline6,worst_pair,0.9761871382056211,0.9401705866103982,0.9977377743801024
2,total,2,False,baseline6,new_learning,0.9987092934413402,0.9977941938979661,0.9994618375919428
2,total,2,False,baseline6,forgetting,0.01070992628334151,8.674476501833954e-06,0.028658404014352122
2,total,2,False,baseline6,noise_retention,0.9836324217770601,0.9696133854835713,0.9936610746751647
2,total,2,False,baseline6,reversal,0.9949919015850598,0.9887059174656391,0.9990165513102375
2,total,2,False,baseline6,unchanged,0.9087013982347819,0.8311626128758445,0.9724715877936502
2,total,2,False,baseline6,below_chance,0.0,0.0,0.0
2,total,2,False,ordinary,retention,0.9879993671579986,0.9699441759977387,0.9988038734620783
2,total,2,False,ordinary,worst_pair,0.9761871382056211,0.9401705866103982,0.9977377743801024
2,total,2,False,ordinary,new_learning,0.9987092934413402,0.9977941938979661,0.9994618375919428
2,total,2,False,ordinary,forgetting,0.01070992628334151,8.674476501833954e-06,0.028658404014352122
2,total,2,False,ordinary,noise_retention,0.9836324217770601,0.9696133854835713,0.9936610746751647
2,total,2,False,ordinary,reversal,0.9949919015850598,0.9887059174656391,0.9990165513102375
2,total,2,False,ordinary,unchanged,0.9087013982347819,0.8311626128758445,0.9724715877936502
2,total,2,False,ordinary,below_chance,0.0,0.0,0.0
2,total,2,False,homeostasis,retention,0.9862257774213579,0.9648717882580726,0.9986048888647221
2,total,2,False,homeostasis,worst_pair,0.9728151779403941,0.9302754090230513,0.9974081455897361
2,total,2,False,homeostasis,new_learning,0.9979263915388004,0.9954122687503536,0.9994971473949924
2,total,2,False,homeostasis,forgetting,0.0117006141174425,-5.873280125526962e-05,0.032859136314026836
2,total,2,False,homeostasis,noise_retention,0.9796963801782661,0.9603403913954462,0.992367061246435
2,total,2,False,homeostasis,reversal,0.9930395081112775,0.9825901245410545,0.9989106132895361
2,total,2,False,homeostasis,unchanged,0.8901904692998588,0.7994361320572871,0.9651742048473637
2,total,2,False,homeostasis,below_chance,0.015625,0.0,0.046875
2,total,2,False,sham,retention,0.990916027822591,0.9797980929475615,0.9981436386359472
2,total,2,False,sham,worst_pair,0.9823832285546897,0.9607202937726679,0.996501648702376
2,total,2,False,sham,new_learning,0.9977597105365743,0.9959854424641496,0.999134050837415
2,total,2,False,sham,forgetting,0.006843682713983167,0.0002656271243931141,0.01766210593512888
2,total,2,False,sham,noise_retention,0.9831380950255333,0.9722364855329177,0.9915416004411762
2,total,2,False,sham,reversal,0.9966774188204428,0.9941533464214782,0.998772523009254
2,total,2,False,sham,unchanged,0.9098693454986659,0.8319355743510526,0.973201056784755
2,total,2,False,sham,below_chance,0.0,0.0,0.0
2,total,2,False,random_ordinary,retention,0.9749847405683276,0.9608573895379323,0.9870152657606619
2,total,2,False,random_ordinary,worst_pair,0.9510875303546504,0.9230795344600463,0.9749508567424473
2,total,2,False,random_ordinary,new_learning,0.9962581792596211,0.9941264411263024,0.9979501106583933
2,total,2,False,random_ordinary,forgetting,0.021273438691293424,0.010142354612755904,0.03450249482758481
2,total,2,False,random_ordinary,noise_retention,0.9628667415050578,0.948606557694558,0.974983258679449
2,total,2,False,random_ordinary,reversal,0.9944027719830361,0.990814133291882,0.997192010633647
2,total,2,False,random_ordinary,unchanged,0.9291839319839026,0.8991831687888672,0.95661747061569
2,total,2,False,random_ordinary,below_chance,0.020833333333333332,0.005208333333333333,0.041666666666666664
2,total,2,False,random_homeostasis,retention,0.975108944562829,0.9609220142030018,0.9873346421199085
2,total,2,False,random_homeostasis,worst_pair,0.9513057089585607,0.9232046097054358,0.9756127665339788
2,total,2,False,random_homeostasis,new_learning,0.9958852638637568,0.9928201637366267,0.9979705055700879
2,total,2,False,random_homeostasis,forgetting,0.020776319300927614,0.009842038019811894,0.033663495169316826
2,total,2,False,random_homeostasis,noise_retention,0.9612678188724073,0.9465705574774098,0.9737523885825892
2,total,2,False,random_homeostasis,reversal,0.9948757888196634,0.9919177043987997,0.9972379939707161
2,total,2,False,random_homeostasis,unchanged,0.9346208374655163,0.900356625972851,0.963979725128337
2,total,2,False,random_homeostasis,below_chance,0.010416666666666666,0.0,0.026041666666666664
2,total,2,False,direct,retention,0.9973883137984347,0.9947298190653256,0.999574355838653
2,total,2,False,direct,worst_pair,0.994896199821133,0.9896523889858931,0.9992146134826061
2,total,2,False,direct,new_learning,0.9984637261891789,0.9964677265654003,0.9997271557637103
2,total,2,False,direct,forgetting,0.001075412390744157,6.43875503998075e-05,0.0025162669653148438
2,total,2,False,direct,noise_retention,0.9932104663331087,0.9873273014945287,0.9979556296585906
2,total,2,False,direct,reversal,0.9981037683032592,0.9955957274786483,0.9997493670373733
2,total,2,False,direct,unchanged,0.9909112143320793,0.9756069403528826,0.9990608108272222
2,total,2,False,direct,below_chance,0.0,0.0,0.0
2,total,2,False,oracle,retention,0.998076903793722,0.9973438196500104,0.998680082394911
2,total,2,False,oracle,worst_pair,0.9968317386054657,0.9954230379929977,0.9979576596180724
2,total,2,False,oracle,new_learning,0.998076903793722,0.9973438196500104,0.998680082394911
2,total,2,False,oracle,forgetting,0.0,0.0,0.0
2,total,2,False,oracle,noise_retention,0.998076903793722,0.9973438196500104,0.998680082394911
2,total,2,False,oracle,reversal,0.9978851952610266,0.9964937228597134,0.9989942535804133
2,total,2,False,oracle,unchanged,0.9984784128908187,0.9978771905095517,0.9989704670995162
2,total,2,False,oracle,below_chance,0.0,0.0,0.0
2,total,2,False,fixed_homeostasis,retention,0.9862257774213579,0.9648717882580726,0.9986048888647221
2,total,2,False,fixed_homeostasis,worst_pair,0.9728151779403941,0.9302754090230513,0.9974081455897361
2,total,2,False,fixed_homeostasis,new_learning,0.9979263915388004,0.9954122687503536,0.9994971473949924
2,total,2,False,fixed_homeostasis,forgetting,0.0117006141174425,-5.873280125526962e-05,0.032859136314026836
2,total,2,False,fixed_homeostasis,noise_retention,0.9796963801782661,0.9603403913954462,0.992367061246435
2,total,2,False,fixed_homeostasis,reversal,0.9930395081112775,0.9825901245410545,0.9989106132895361
2,total,2,False,fixed_homeostasis,unchanged,0.8901904692998588,0.7994361320572871,0.9651742048473637
2,total,2,False,fixed_homeostasis,below_chance,0.015625,0.0,0.046875
2,total,2,False,fixed_sham,retention,0.990916027822591,0.9797980929475615,0.9981436386359472
2,total,2,False,fixed_sham,worst_pair,0.9823832285546897,0.9607202937726679,0.996501648702376
2,total,2,False,fixed_sham,new_learning,0.9977597105365743,0.9959854424641496,0.999134050837415
2,total,2,False,fixed_sham,forgetting,0.006843682713983167,0.0002656271243931141,0.01766210593512888
2,total,2,False,fixed_sham,noise_retention,0.9831380950255333,0.9722364855329177,0.9915416004411762
2,total,2,False,fixed_sham,reversal,0.9966774188204428,0.9941533464214782,0.998772523009254
2,total,2,False,fixed_sham,unchanged,0.9098693454986659,0.8319355743510526,0.973201056784755
2,total,2,False,fixed_sham,below_chance,0.0,0.0,0.0
2,total,4,False,baseline6,retention,0.9586724069634185,0.9368078930540032,0.9775820112976578
2,total,4,False,baseline6,worst_pair,0.8496250308848461,0.7638840718099841,0.9221018848083598
2,total,4,False,baseline6,new_learning,0.9940374489249484,0.9887069980801638,0.9977530255112448
2,total,4,False,baseline6,forgetting,0.03536504196152996,0.0180733135923796,0.05542529248370767
2,total,4,False,baseline6,noise_retention,0.9362726602083206,0.916360260998201,0.9551083688021855
2,total,4,False,baseline6,reversal,0.9183681094314604,0.8640027098316276,0.9633269478011547
2,total,4,False,baseline6,unchanged,0.8461218157868308,0.7702161731919828,0.9131585807399075
2,total,4,False,baseline6,below_chance,0.03125,0.0078125,0.0625
2,total,4,False,ordinary,retention,0.9586724069634185,0.9368078930540032,0.9775820112976578
2,total,4,False,ordinary,worst_pair,0.8496250308848461,0.7638840718099841,0.9221018848083598
2,total,4,False,ordinary,new_learning,0.9940374489249484,0.9887069980801638,0.9977530255112448
2,total,4,False,ordinary,forgetting,0.03536504196152996,0.0180733135923796,0.05542529248370767
2,total,4,False,ordinary,noise_retention,0.9362726602083206,0.916360260998201,0.9551083688021855
2,total,4,False,ordinary,reversal,0.9183681094314604,0.8640027098316276,0.9633269478011547
2,total,4,False,ordinary,unchanged,0.8461218157868308,0.7702161731919828,0.9131585807399075
2,total,4,False,ordinary,below_chance,0.03125,0.0078125,0.0625
2,total,4,False,homeostasis,retention,0.957305162588045,0.9352480126590282,0.9766358949292447
2,total,4,False,homeostasis,worst_pair,0.8514017674364303,0.7681056897684628,0.9226096956986959
2,total,4,False,homeostasis,new_learning,0.99435046020186,0.988786596867216,0.9978156291423975
2,total,4,False,homeostasis,forgetting,0.037045297613815024,0.019265815417696362,0.05788561908200852
2,total,4,False,homeostasis,noise_retention,0.9315096798576348,0.9105314145169373,0.9509911211923409
2,total,4,False,homeostasis,reversal,0.9160275330243496,0.8621136056470139,0.9612421772147398
2,total,4,False,homeostasis,unchanged,0.8312927470257214,0.754650473826123,0.9028663317754424
2,total,4,False,homeostasis,below_chance,0.0234375,0.0,0.0546875
2,total,4,False,sham,retention,0.9571568279150804,0.9367360946496952,0.9743802697175444
2,total,4,False,sham,worst_pair,0.8450325701454076,0.7652897864966947,0.9108712931211096
2,total,4,False,sham,new_learning,0.9935896320348192,0.9872639788303947,0.9974663175777708
2,total,4,False,sham,forgetting,0.03643280411973874,0.01968503867124462,0.056674158939411926
2,total,4,False,sham,noise_retention,0.9332447065857952,0.9132617958206488,0.9514966340801664
2,total,4,False,sham,reversal,0.9309920749548055,0.8868309752068094,0.9676103288762323
2,total,4,False,sham,unchanged,0.8324172380312735,0.7544614045985737,0.9022280051969904
2,total,4,False,sham,below_chance,0.018229166666666664,0.0026041666666666665,0.0390625
2,total,4,False,random_ordinary,retention,0.9533355159705028,0.9368525227608264,0.9676558154048785
2,total,4,False,random_ordinary,worst_pair,0.842052987634798,0.787290631978003,0.8903501224214261
2,total,4,False,random_ordinary,new_learning,0.992685761663028,0.9900278814331641,0.9948489610998879
2,total,4,False,random_ordinary,forgetting,0.03935024569252517,0.02577731221915227,0.05482890313928618
2,total,4,False,random_ordinary,noise_retention,0.9235058377169865,0.9061227548888521,0.938923177405766
2,total,4,False,random_ordinary,reversal,0.9402987765206452,0.9040133316660929,0.9701792273524378
2,total,4,False,random_ordinary,unchanged,0.8224608455238424,0.77220311783741,0.8697446794897333
2,total,4,False,random_ordinary,below_chance,0.0234375,0.0078125,0.041666666666666664
2,total,4,False,random_homeostasis,retention,0.9532217232127036,0.9384942579222464,0.966826418973617
2,total,4,False,random_homeostasis,worst_pair,0.841483871761614,0.7890265519103056,0.890017133439342
2,total,4,False,random_homeostasis,new_learning,0.9921613591035278,0.9893083883832728,0.9945913919782411
2,total,4,False,random_homeostasis,forgetting,0.03893963589082416,0.02585322456747525,0.05310862574933666
2,total,4,False,random_homeostasis,noise_retention,0.9203616450453025,0.9041599374638039,0.9353533497227514
2,total,4,False,random_homeostasis,reversal,0.9365437196290345,0.9006447180682073,0.9670338790854981
2,total,4,False,random_homeostasis,unchanged,0.8310655106885769,0.7818802463802733,0.8775033197036989
2,total,4,False,random_homeostasis,below_chance,0.02864583333333333,0.015625,0.041666666666666664
2,total,4,False,direct,retention,0.9932805955043675,0.9877652572982195,0.9976441887664397
2,total,4,False,direct,worst_pair,0.9758031595717163,0.9553039770938968,0.9920385575284644
2,total,4,False,direct,new_learning,0.9956671856330603,0.9903417289315328,0.9990282945172118
2,total,4,False,direct,forgetting,0.002386590128692869,-0.0008052596357969063,0.006692503432542943
2,total,4,False,direct,noise_retention,0.9841454352805649,0.9757078408067899,0.9910344396479164
2,total,4,False,direct,reversal,0.9529402870327368,0.9121839637356153,0.9858639536296373
2,total,4,False,direct,unchanged,0.9459879806399504,0.8990558408794674,0.9830891927029075
2,total,4,False,direct,below_chance,0.0,0.0,0.0
2,total,4,False,oracle,retention,0.9979783419639756,0.9974608600789735,0.9984411030794239
2,total,4,False,oracle,worst_pair,0.9949533392656342,0.9932133393997671,0.9964050677020868
2,total,4,False,oracle,new_learning,0.9979783419639756,0.9974608600789735,0.9984411030794239
2,total,4,False,oracle,forgetting,0.0,0.0,0.0
2,total,4,False,oracle,noise_retention,0.9979783419639756,0.9974608600789735,0.9984411030794239
2,total,4,False,oracle,reversal,0.9984547279262951,0.997855978846646,0.9989700237634297
2,total,4,False,oracle,unchanged,0.9978401295614362,0.996960171896829,0.9985651797830364
2,total,4,False,oracle,below_chance,0.0,0.0,0.0
2,total,4,False,fixed_homeostasis,retention,0.957305162588045,0.9352480126590282,0.9766358949292447
2,total,4,False,fixed_homeostasis,worst_pair,0.8514017674364303,0.7681056897684628,0.9226096956986959
2,total,4,False,fixed_homeostasis,new_learning,0.99435046020186,0.988786596867216,0.9978156291423975
2,total,4,False,fixed_homeostasis,forgetting,0.037045297613815024,0.019265815417696362,0.05788561908200852
2,total,4,False,fixed_homeostasis,noise_retention,0.9315096798576348,0.9105314145169373,0.9509911211923409
2,total,4,False,fixed_homeostasis,reversal,0.9160275330243496,0.8621136056470139,0.9612421772147398
2,total,4,False,fixed_homeostasis,unchanged,0.8312927470257214,0.754650473826123,0.9028663317754424
2,total,4,False,fixed_homeostasis,below_chance,0.0234375,0.0,0.0546875
2,total,4,False,fixed_sham,retention,0.9571568279150804,0.9367360946496952,0.9743802697175444
2,total,4,False,fixed_sham,worst_pair,0.8450325701454076,0.7652897864966947,0.9108712931211096
2,total,4,False,fixed_sham,new_learning,0.9935896320348192,0.9872639788303947,0.9974663175777708
2,total,4,False,fixed_sham,forgetting,0.03643280411973874,0.01968503867124462,0.056674158939411926
2,total,4,False,fixed_sham,noise_retention,0.9332447065857952,0.9132617958206488,0.9514966340801664
2,total,4,False,fixed_sham,reversal,0.9309920749548055,0.8868309752068094,0.9676103288762323
2,total,4,False,fixed_sham,unchanged,0.8324172380312735,0.7544614045985737,0.9022280051969904
2,total,4,False,fixed_sham,below_chance,0.018229166666666664,0.0026041666666666665,0.0390625
2,total,8,False,baseline6,retention,0.8828339295099465,0.8511299677623843,0.9127101333513976
2,total,8,False,baseline6,worst_pair,0.4498669312375313,0.33403577126653566,0.5673074961610258
2,total,8,False,baseline6,new_learning,0.9886251520133879,0.9840056400221153,0.992746294317179
2,total,8,False,baseline6,forgetting,0.10579122250344142,0.07581557166339058,0.137357169445002
2,total,8,False,baseline6,noise_retention,0.8594299802663414,0.8308031545218526,0.8869107133759209
2,total,8,False,baseline6,reversal,0.8976623240938427,0.8555049940709761,0.9354435985759656
2,total,8,False,baseline6,unchanged,0.7736781297229949,0.7110424426102016,0.8342507076013773
2,total,8,False,baseline6,below_chance,0.09375,0.05859375,0.1328125
2,total,8,False,ordinary,retention,0.8828339295099465,0.8511299677623843,0.9127101333513976
2,total,8,False,ordinary,worst_pair,0.4498669312375313,0.33403577126653566,0.5673074961610258
2,total,8,False,ordinary,new_learning,0.9886251520133879,0.9840056400221153,0.992746294317179
2,total,8,False,ordinary,forgetting,0.10579122250344142,0.07581557166339058,0.137357169445002
2,total,8,False,ordinary,noise_retention,0.8594299802663414,0.8308031545218526,0.8869107133759209
2,total,8,False,ordinary,reversal,0.8976623240938427,0.8555049940709761,0.9354435985759656
2,total,8,False,ordinary,unchanged,0.7736781297229949,0.7110424426102016,0.8342507076013773
2,total,8,False,ordinary,below_chance,0.09375,0.05859375,0.1328125
2,total,8,False,homeostasis,retention,0.8792552378918744,0.8434045207005334,0.9125343396682865
2,total,8,False,homeostasis,worst_pair,0.4881634122815884,0.37035835956177054,0.6052371268956434
2,total,8,False,homeostasis,new_learning,0.9832075404715959,0.9741582046712706,0.9907151252567138
2,total,8,False,homeostasis,forgetting,0.10395230257972146,0.07244582873220681,0.13646658578195586
2,total,8,False,homeostasis,noise_retention,0.8545693146083355,0.8236760110215707,0.8835957273596422
2,total,8,False,homeostasis,reversal,0.915200441130007,0.8790039243752976,0.9483808721769029
2,total,8,False,homeostasis,unchanged,0.771191662980607,0.7030708717078198,0.8353360607944345
2,total,8,False,homeostasis,below_chance,0.0859375,0.046875,0.12890625
2,total,8,False,sham,retention,0.8796206404628057,0.8454243446673598,0.9115570812767232
2,total,8,False,sham,worst_pair,0.4557056974891114,0.34633030772721535,0.5675907323392686
2,total,8,False,sham,new_learning,0.983553944888897,0.9762894626660965,0.9899411645986945
2,total,8,False,sham,forgetting,0.10393330442609122,0.07331581804157528,0.13587819483188793
2,total,8,False,sham,noise_retention,0.8541088711206548,0.8235810713725643,0.8827807243537287
2,total,8,False,sham,reversal,0.897618679503844,0.8589311503710946,0.9335600272579465
2,total,8,False,sham,unchanged,0.7415259433260284,0.6762996787727378,0.8041085946004232
2,total,8,False,sham,below_chance,0.11458333333333331,0.07421875,0.15885416666666669
2,total,8,False,random_ordinary,retention,0.868927525785897,0.8454833886250044,0.8916774823308816
2,total,8,False,random_ordinary,worst_pair,0.43627541480322674,0.3448713661773158,0.5270746359027298
2,total,8,False,random_ordinary,new_learning,0.9869257525290935,0.9831935945270189,0.9901345433830091
2,total,8,False,random_ordinary,forgetting,0.11799822674319636,0.0966587564774355,0.14007567754531688
2,total,8,False,random_ordinary,noise_retention,0.8298165852472098,0.8082065839592906,0.8508009539755094
2,total,8,False,random_ordinary,reversal,0.8998320282304435,0.8648907733888345,0.9311159811832315
2,total,8,False,random_ordinary,unchanged,0.7319535820439095,0.6896222344949192,0.7727749792912887
2,total,8,False,random_ordinary,below_chance,0.09895833333333334,0.07421875,0.12369791666666667
2,total,8,False,random_homeostasis,retention,0.8732165137029277,0.8503302870674261,0.8951341816668942
2,total,8,False,random_homeostasis,worst_pair,0.4469142723185081,0.3607727505092022,0.5326439260677027
2,total,8,False,random_homeostasis,new_learning,0.986700694203418,0.9837154379593217,0.9894862490656362
2,total,8,False,random_homeostasis,forgetting,0.11348418050049014,0.09262258044338625,0.1352256453253279
2,total,8,False,random_homeostasis,noise_retention,0.8330209473773932,0.8113863806340683,0.853821453695165
2,total,8,False,random_homeostasis,reversal,0.8975281648757293,0.8651224802223019,0.9266597724112019
2,total,8,False,random_homeostasis,unchanged,0.7294817055203481,0.6866611379415719,0.7707568557539047
2,total,8,False,random_homeostasis,below_chance,0.09505208333333334,0.06901041666666666,0.12239583333333333
2,total,8,False,direct,retention,0.9289963583589758,0.9011809609010824,0.9540516614578531
2,total,8,False,direct,worst_pair,0.6065293899208869,0.47320086374961506,0.7341838418103583
2,total,8,False,direct,new_learning,0.9798426166233147,0.9672553542064192,0.9903308706539059
2,total,8,False,direct,forgetting,0.05084625826433889,0.029186080479633662,0.07467252680680482
2,total,8,False,direct,noise_retention,0.9105214742750636,0.8843555074922084,0.9340369739310238
2,total,8,False,direct,reversal,0.9393402322592185,0.9062552785226913,0.9685107101257427
2,total,8,False,direct,unchanged,0.8475999754682912,0.7977965146575994,0.8938296800697263
2,total,8,False,direct,below_chance,0.0625,0.03125,0.09765625
2,total,8,False,oracle,retention,0.9964591808167569,0.9957212205646322,0.9970949806386702
2,total,8,False,oracle,worst_pair,0.9876717068431098,0.9833283496303303,0.9910164588713316
2,total,8,False,oracle,new_learning,0.9964591808167569,0.9957212205646322,0.9970949806386702
2,total,8,False,oracle,forgetting,0.0,0.0,0.0
2,total,8,False,oracle,noise_retention,0.9964591808167569,0.9957212205646322,0.9970949806386702
2,total,8,False,oracle,reversal,0.9973818384812653,0.9959161500401263,0.9984360842558484
2,total,8,False,oracle,unchanged,0.996637609106585,0.9958366020111161,0.9973325484626842
2,total,8,False,oracle,below_chance,0.0,0.0,0.0
2,total,8,False,fixed_homeostasis,retention,0.8792552378918744,0.8434045207005334,0.9125343396682865
2,total,8,False,fixed_homeostasis,worst_pair,0.4881634122815884,0.37035835956177054,0.6052371268956434
2,total,8,False,fixed_homeostasis,new_learning,0.9832075404715959,0.9741582046712706,0.9907151252567138
2,total,8,False,fixed_homeostasis,forgetting,0.10395230257972146,0.07244582873220681,0.13646658578195586
2,total,8,False,fixed_homeostasis,noise_retention,0.8545693146083355,0.8236760110215707,0.8835957273596422
2,total,8,False,fixed_homeostasis,reversal,0.915200441130007,0.8790039243752976,0.9483808721769029
2,total,8,False,fixed_homeostasis,unchanged,0.771191662980607,0.7030708717078198,0.8353360607944345
2,total,8,False,fixed_homeostasis,below_chance,0.0859375,0.046875,0.12890625
2,total,8,False,fixed_sham,retention,0.8796206404628057,0.8454243446673598,0.9115570812767232
2,total,8,False,fixed_sham,worst_pair,0.4557056974891114,0.34633030772721535,0.5675907323392686
2,total,8,False,fixed_sham,new_learning,0.983553944888897,0.9762894626660965,0.9899411645986945
2,total,8,False,fixed_sham,forgetting,0.10393330442609122,0.07331581804157528,0.13587819483188793
2,total,8,False,fixed_sham,noise_retention,0.8541088711206548,0.8235810713725643,0.8827807243537287
2,total,8,False,fixed_sham,reversal,0.897618679503844,0.8589311503710946,0.9335600272579465
2,total,8,False,fixed_sham,unchanged,0.7415259433260284,0.6762996787727378,0.8041085946004232
2,total,8,False,fixed_sham,below_chance,0.11458333333333331,0.07421875,0.15885416666666669
2,total,16,False,baseline6,retention,0.7916275731431761,0.7670744542202089,0.8159630143928857
2,total,16,False,baseline6,worst_pair,0.09751532193005898,0.04406094649698693,0.16229004388350793
2,total,16,False,baseline6,new_learning,0.9773695394262762,0.9694483095357632,0.9841653452203932
2,total,16,False,baseline6,forgetting,0.18574196628310025,0.16145472946508901,0.21019467629098906
2,total,16,False,baseline6,noise_retention,0.759186216951714,0.7351240875426134,0.7822767589840419
2,total,16,False,baseline6,reversal,0.8450944396336257,0.8079355771166343,0.8792931817455254
2,total,16,False,baseline6,unchanged,0.5826144760066196,0.5335548324759867,0.6315440393503325
2,total,16,False,baseline6,below_chance,0.181640625,0.150390625,0.2109375
2,total,16,False,ordinary,retention,0.7916275731431761,0.7670744542202089,0.8159630143928857
2,total,16,False,ordinary,worst_pair,0.09751532193005898,0.04406094649698693,0.16229004388350793
2,total,16,False,ordinary,new_learning,0.9773695394262762,0.9694483095357632,0.9841653452203932
2,total,16,False,ordinary,forgetting,0.18574196628310025,0.16145472946508901,0.21019467629098906
2,total,16,False,ordinary,noise_retention,0.759186216951714,0.7351240875426134,0.7822767589840419
2,total,16,False,ordinary,reversal,0.8450944396336257,0.8079355771166343,0.8792931817455254
2,total,16,False,ordinary,unchanged,0.5826144760066196,0.5335548324759867,0.6315440393503325
2,total,16,False,ordinary,below_chance,0.181640625,0.150390625,0.2109375
2,total,16,False,homeostasis,retention,0.7980662847983397,0.7747846450811767,0.8209164476482872
2,total,16,False,homeostasis,worst_pair,0.08392859785875717,0.0426060025937433,0.13242791467555254
2,total,16,False,homeostasis,new_learning,0.9779552372671569,0.9691454401434368,0.9854722904720034
2,total,16,False,homeostasis,forgetting,0.1798889524688171,0.15739821743415838,0.2024480010016969
2,total,16,False,homeostasis,noise_retention,0.7609229352600455,0.739617241420276,0.7810873443786361
2,total,16,False,homeostasis,reversal,0.8521824203173984,0.8159166225111196,0.8855632334673996
2,total,16,False,homeostasis,unchanged,0.6077304259888114,0.5651401175000637,0.6498424368478574
2,total,16,False,homeostasis,below_chance,0.18359375,0.15625,0.2109375
2,total,16,False,sham,retention,0.7966965595374188,0.773800606516379,0.8186923597541819
2,total,16,False,sham,worst_pair,0.08255547033354743,0.052186143137508044,0.11911695154214721
2,total,16,False,sham,new_learning,0.9785426502529133,0.9723370604982496,0.9842116664551852
2,total,16,False,sham,forgetting,0.18184609071549465,0.16047847136731755,0.2038081054015283
2,total,16,False,sham,noise_retention,0.762548441933599,0.7407371780921299,0.7833939707654388
2,total,16,False,sham,reversal,0.8378814531984842,0.8045404881400404,0.869352466312897
2,total,16,False,sham,unchanged,0.5912845616241336,0.5464319682658546,0.6369362462941096
2,total,16,False,sham,below_chance,0.18489583333333331,0.15950520833333331,0.2109375
2,total,16,False,random_ordinary,retention,0.7757412959202534,0.7549019542176808,0.7957747330678578
2,total,16,False,random_ordinary,worst_pair,0.11185812062880124,0.08179405556293873,0.1440528684582063
2,total,16,False,random_ordinary,new_learning,0.9721471490391267,0.9652002573038576,0.9784677203243564
2,total,16,False,random_ordinary,forgetting,0.19640585311887324,0.1777592663104716,0.21555150955398497
2,total,16,False,random_ordinary,noise_retention,0.7333853177311751,0.7160356864614493,0.7502125893032492
2,total,16,False,random_ordinary,reversal,0.7799287800325292,0.7513615415293197,0.8084735673223877
2,total,16,False,random_ordinary,unchanged,0.6245780197425924,0.5970703060640048,0.6517949784370423
2,total,16,False,random_ordinary,below_chance,0.197265625,0.17578125,0.21940104166666666
2,total,16,False,random_homeostasis,retention,0.7878047510530566,0.7674670517056802,0.8069398497437729
2,total,16,False,random_homeostasis,worst_pair,0.12730815268729034,0.09591341153226202,0.15987257723650003
2,total,16,False,random_homeostasis,new_learning,0.9738155143157159,0.9675500316670089,0.9794328825841412
2,total,16,False,random_homeostasis,forgetting,0.18601076326265945,0.1679027400751001,0.2047188427495461
2,total,16,False,random_homeostasis,noise_retention,0.7420325207169287,0.7250615629090167,0.7581589112730499
2,total,16,False,random_homeostasis,reversal,0.785820207050718,0.7583871889794659,0.8129210974872915
2,total,16,False,random_homeostasis,unchanged,0.625206829357543,0.5978029738829961,0.6523757898089827
2,total,16,False,random_homeostasis,below_chance,0.18033854166666666,0.15755208333333334,0.20377604166666669
