overlap,regime,load,shift,method,pair,subsequent_presentations,retention,lower95,upper95,forgetting,lower95_forgetting,upper95_forgetting
2,per_pair,4,False,sham,3,0,0.9934226306175888,0.987251439916777,0.9982447260405415,0.0,0.0,0.0
2,per_pair,4,False,random_ordinary,0,384,0.9021417367092446,0.8463614864529104,0.949107713109406,0.0942197288450488,0.048093847395253554,0.1489710924692995
2,per_pair,4,False,random_ordinary,1,256,0.9450341708157322,0.9134139157758246,0.97121939581215,0.04762877053340403,0.02281409889570287,0.07819193962568996
2,per_pair,4,False,random_ordinary,2,128,0.974320130130542,0.9512121879210218,0.9898026271003676,0.015552483391647824,0.004158670939094897,0.030985110144770893
2,per_pair,4,False,random_ordinary,3,0,0.9918460262264925,0.9867919973239778,0.995786985669594,0.0,0.0,0.0
2,per_pair,4,False,random_homeostasis,0,384,0.8966660205603421,0.8423293830218307,0.9456431571028381,0.09917100742317733,0.051334680143727884,0.15230455227948697
2,per_pair,4,False,random_homeostasis,1,256,0.9502062778425684,0.9197069142270174,0.9748252258570022,0.0410913002160525,0.01765646934988068,0.0707684415325924
2,per_pair,4,False,random_homeostasis,2,128,0.9757829644709191,0.9554904978775438,0.9909155408161123,0.015496235924066775,0.004061817220924763,0.031183280836443946
2,per_pair,4,False,random_homeostasis,3,0,0.9902316299769848,0.9846454135139993,0.9948097890603844,0.0,0.0,0.0
2,per_pair,4,False,direct,0,384,0.9871493217101264,0.9703243182730209,0.9980344293441493,0.012076483790733946,0.0014449522523686024,0.028702811863188096
2,per_pair,4,False,direct,1,256,0.9919609610900685,0.9786159525670171,0.9994086350739644,-0.001699685274818178,-0.006613597619690822,0.0015697760168057815
2,per_pair,4,False,direct,2,128,0.9983901688611564,0.9975367559561632,0.9991316183077327,-0.0008304380011442923,-0.00413126335581286,0.0011924551318207317
2,per_pair,4,False,direct,3,0,0.9956219303561185,0.9889780562717259,0.9996175158455936,0.0,0.0,0.0
2,per_pair,4,False,oracle,0,384,0.9984811495129744,0.9979560240075266,0.9989401509380071,0.0,0.0,0.0
2,per_pair,4,False,oracle,1,256,0.9982615568045458,0.9974751502966578,0.9989171455148868,0.0,0.0,0.0
2,per_pair,4,False,oracle,2,128,0.9977519592200556,0.9965061474679013,0.9987303287349286,0.0,0.0,0.0
2,per_pair,4,False,oracle,3,0,0.9974187023183266,0.9957126813616948,0.9986913114817281,0.0,0.0,0.0
2,per_pair,4,False,fixed_homeostasis,0,384,0.9247314000476321,0.8494872094529995,0.9799795361749214,0.07326629863956222,0.018366383962609263,0.14843429285072676
2,per_pair,4,False,fixed_homeostasis,1,256,0.925974710133625,0.8679029627990009,0.974391281949129,0.06145752030574289,0.02101706319330842,0.10841401491874521
2,per_pair,4,False,fixed_homeostasis,2,128,0.9831747852055688,0.9665517909538172,0.9942793670490357,0.013457371509955015,0.003259902786456635,0.029543991678764918
2,per_pair,4,False,fixed_homeostasis,3,0,0.9953397549653542,0.9911894874010375,0.9986229851864952,0.0,0.0,0.0
2,per_pair,4,False,fixed_sham,0,384,0.9022615809113027,0.8219037829735287,0.9641403252300795,0.09565084199564705,0.03421877197766606,0.17579326507027404
2,per_pair,4,False,fixed_sham,1,256,0.947862880933773,0.9074503946489076,0.9812015321696852,0.03891076813758055,0.012779167742535468,0.07101920133836835
2,per_pair,4,False,fixed_sham,2,128,0.9850802191976571,0.9749942258156058,0.9932259083811382,0.011169606345727386,0.003541632216734756,0.021009159044158256
2,per_pair,4,False,fixed_sham,3,0,0.9934226306175888,0.987251439916777,0.9982447260405415,0.0,0.0,0.0
2,per_pair,8,False,baseline6,0,896,0.7581143514580979,0.6491625203196509,0.8589221896391774,0.2400489952605257,0.1391568985362567,0.3490267205370443
2,per_pair,8,False,baseline6,1,768,0.7545201249888422,0.6350930478366594,0.8644093367322238,0.23452450376726658,0.12585901632990706,0.353427626488657
2,per_pair,8,False,baseline6,2,640,0.8472490747671035,0.7474885415389906,0.9324097507579204,0.15034448217551538,0.06557608486827046,0.24966509168478876
2,per_pair,8,False,baseline6,3,512,0.8719101162666913,0.7790530550436802,0.9507297221852757,0.11943814701575094,0.04168623035219002,0.21191809276154347
2,per_pair,8,False,baseline6,4,384,0.9377445764140165,0.8640838775185053,0.9892463273058483,0.05704989763713797,0.008933876432878332,0.1298784012442765
2,per_pair,8,False,baseline6,5,256,0.9171106710761984,0.8544784263327182,0.9674172899125972,0.0807755387425733,0.030579681432163903,0.14324555783849732
2,per_pair,8,False,baseline6,6,128,0.9747360166127289,0.9424836573917896,0.9970160640851722,0.019146257778292736,-0.0033480304256327444,0.05080879986585503
2,per_pair,8,False,baseline6,7,0,0.9935063970009832,0.9823057040184443,0.9997009570802589,0.0,0.0,0.0
2,per_pair,8,False,ordinary,0,896,0.7581143514580979,0.6491625203196509,0.8589221896391774,0.2400489952605257,0.1391568985362567,0.3490267205370443
2,per_pair,8,False,ordinary,1,768,0.7545201249888422,0.6350930478366594,0.8644093367322238,0.23452450376726658,0.12585901632990706,0.353427626488657
2,per_pair,8,False,ordinary,2,640,0.8472490747671035,0.7474885415389906,0.9324097507579204,0.15034448217551538,0.06557608486827046,0.24966509168478876
2,per_pair,8,False,ordinary,3,512,0.8719101162666913,0.7790530550436802,0.9507297221852757,0.11943814701575094,0.04168623035219002,0.21191809276154347
2,per_pair,8,False,ordinary,4,384,0.9377445764140165,0.8640838775185053,0.9892463273058483,0.05704989763713797,0.008933876432878332,0.1298784012442765
2,per_pair,8,False,ordinary,5,256,0.9171106710761984,0.8544784263327182,0.9674172899125972,0.0807755387425733,0.030579681432163903,0.14324555783849732
2,per_pair,8,False,ordinary,6,128,0.9747360166127289,0.9424836573917896,0.9970160640851722,0.019146257778292736,-0.0033480304256327444,0.05080879986585503
2,per_pair,8,False,ordinary,7,0,0.9935063970009832,0.9823057040184443,0.9997009570802589,0.0,0.0,0.0
2,per_pair,8,False,homeostasis,0,896,0.7817541973829529,0.6645391605009532,0.8881967426813421,0.21624350130424136,0.10965180795177881,0.33357818121850663
2,per_pair,8,False,homeostasis,1,768,0.7913084501940196,0.6792611904957856,0.8911942390003766,0.1961237802453482,0.09859881227959721,0.3072720160954927
2,per_pair,8,False,homeostasis,2,640,0.8308082951270729,0.7189918677086335,0.926514648052176,0.16582386158845097,0.07106612137300872,0.27690230433997476
2,per_pair,8,False,homeostasis,3,512,0.8677744267720264,0.776742298105954,0.9441411825352544,0.12756532819332767,0.051500026998515885,0.21832196139486146
2,per_pair,8,False,homeostasis,4,384,0.9304106640097193,0.8570098371948864,0.9810796378177477,0.06699558493565118,0.016874292652370396,0.14016389730306028
2,per_pair,8,False,homeostasis,5,256,0.9290571523816776,0.8630047052884539,0.9803579924871688,0.0694501719933425,0.01823078539909303,0.13542254440632376
2,per_pair,8,False,homeostasis,6,128,0.9731344837897782,0.9409279332624572,0.9939004367763954,0.0016865389621281215,-0.04474932375083997,0.044055289986828276
2,per_pair,8,False,homeostasis,7,0,0.9855788312150264,0.9583021514354128,0.9996900692713727,0.0,0.0,0.0
2,per_pair,8,False,sham,0,896,0.7786297665376969,0.6780226006154517,0.8712593610993373,0.21928265636925293,0.12654898332789577,0.3201512412269824
2,per_pair,8,False,sham,1,768,0.799969870667335,0.6914673019278125,0.8953961173157289,0.18680377840401857,0.088714795829221,0.2980028137841062
2,per_pair,8,False,sham,2,640,0.8382360457240923,0.7331880062760414,0.9274891148221508,0.15801377981929224,0.06910960584105325,0.2628191846483843
2,per_pair,8,False,sham,3,512,0.8796774785206306,0.7903762392975253,0.9534281057163212,0.11374515209695824,0.041274349032963724,0.202267829736559
2,per_pair,8,False,sham,4,384,0.9461802265828216,0.8795989152006187,0.986691076711781,0.049426805280207056,0.010095753291618116,0.11537265025166593
2,per_pair,8,False,sham,5,256,0.9379472945682885,0.8849148018646128,0.979311093737214,0.06004371566447709,0.018934499339903273,0.11296305832843907
2,per_pair,8,False,sham,6,128,0.9782412277662466,0.9581891772548924,0.9948937473109335,0.016711188470260218,-0.00012059983973830925,0.03706656995150857
2,per_pair,8,False,sham,7,0,0.9922957671443222,0.9782011369321805,0.999607196451878,0.0,0.0,0.0
2,per_pair,8,False,random_ordinary,0,896,0.7696034409569726,0.6880937032404839,0.8435161923639732,0.22675802459732097,0.15305515435744216,0.3081062822477988
2,per_pair,8,False,random_ordinary,1,768,0.7323327369681806,0.6419357411352687,0.8160004412775876,0.2603302043809556,0.17675368064751132,0.35086887313467024
2,per_pair,8,False,random_ordinary,2,640,0.7924614446454861,0.6866080019570835,0.8841193212871786,0.19741116887670385,0.10593113609876317,0.30339969569453873
2,per_pair,8,False,random_ordinary,3,512,0.8346957295029105,0.7711611166592062,0.891222529655822,0.157150296723582,0.10106475631798376,0.22028972619653306
2,per_pair,8,False,random_ordinary,4,384,0.9096090779383219,0.8733773381216019,0.9429683867226251,0.08274507159440198,0.05084245825017446,0.11728727012837935
2,per_pair,8,False,random_ordinary,5,256,0.8944374641388528,0.839500551458766,0.9411741955099147,0.09959754480708666,0.05409895267483822,0.15354345790984844
2,per_pair,8,False,random_ordinary,6,128,0.9568249231425954,0.9235511145666142,0.9829163555266979,0.03503499289904222,0.009139305093920653,0.06768323925853338
2,per_pair,8,False,random_ordinary,7,0,0.9872855861597327,0.9674799511249373,0.9982481773365328,0.0,0.0,0.0
2,per_pair,8,False,random_homeostasis,0,896,0.7726011072126252,0.6919225248695704,0.8448542911781881,0.22323592077089424,0.15145756076962288,0.30351831754295955
2,per_pair,8,False,random_homeostasis,1,768,0.7351322818658202,0.6438288603559582,0.8188412368412404,0.25616529619280065,0.17187614659253858,0.34790561210562204
2,per_pair,8,False,random_homeostasis,2,640,0.8003653207735557,0.6984530170069936,0.8880217220499756,0.1909138796214303,0.10358571663646396,0.2930895372589501
2,per_pair,8,False,random_homeostasis,3,512,0.838383959351056,0.772944070630113,0.8972215575791213,0.1518476706259287,0.09380006508097118,0.2162336839126842
2,per_pair,8,False,random_homeostasis,4,384,0.9187259147284199,0.8835621202732514,0.9504776900080983,0.07388490356898374,0.04334176418832699,0.10754114560657375
2,per_pair,8,False,random_homeostasis,5,256,0.897689983859256,0.8430595046795031,0.942927981121279,0.09541794815080537,0.050599788298181195,0.14974709113687168
2,per_pair,8,False,random_homeostasis,6,128,0.9577803812465261,0.9245991717880625,0.9843496204904355,0.03202043166619824,0.005983830902926394,0.06457319659699988
2,per_pair,8,False,random_homeostasis,7,0,0.9887478607825624,0.9717288518858954,0.9980689651423901,0.0,0.0,0.0
2,per_pair,8,False,direct,0,896,0.88695390843722,0.7923099548342871,0.9635042824316574,0.11227189706364032,0.03563612480099758,0.20691680605150845
2,per_pair,8,False,direct,1,768,0.9168129933376823,0.8481657310470367,0.9717904567802714,0.07344828247756809,0.02431084189376838,0.1373764331215435
2,per_pair,8,False,direct,2,640,0.917438480769852,0.8225924774963435,0.9861738522628634,0.08012125009016009,0.011387174949260273,0.17486791976326552
2,per_pair,8,False,direct,3,512,0.9442377230013744,0.8943621240231838,0.9816087210325242,0.05138420735474408,0.015378721623096257,0.10013912308979434
2,per_pair,8,False,direct,4,384,0.9846614464196726,0.9661199611450674,0.9968237087849932,0.013376112489487526,0.0018161127136383456,0.0316394503374615
2,per_pair,8,False,direct,5,256,0.9738537163740038,0.9318190256031281,0.9966621193696007,0.02490329180880894,0.0025169888406838363,0.06665668096554929
2,per_pair,8,False,direct,6,128,0.9765348659405932,0.9340819826846318,0.9987029703652598,0.0028386869502314872,-0.00037401612036414694,0.00801010066884095
2,per_pair,8,False,direct,7,0,0.9871549754265048,0.9620633335819417,0.9998094169388437,0.0,0.0,0.0
2,per_pair,8,False,oracle,0,896,0.9984811495129744,0.9979560240075266,0.9989401509380071,0.0,0.0,0.0
2,per_pair,8,False,oracle,1,768,0.9982615568045458,0.9974751502966578,0.9989171455148868,0.0,0.0,0.0
2,per_pair,8,False,oracle,2,640,0.9977519592200556,0.9965061474679013,0.9987303287349286,0.0,0.0,0.0
2,per_pair,8,False,oracle,3,512,0.9974187023183266,0.9957126813616948,0.9986913114817281,0.0,0.0,0.0
2,per_pair,8,False,oracle,4,384,0.9974407311728545,0.9961458443505409,0.9985161773033439,0.0,0.0,0.0
2,per_pair,8,False,oracle,5,256,0.997874185963114,0.9967212544052128,0.99877345039125,0.0,0.0,0.0
2,per_pair,8,False,oracle,6,128,0.9982548860118845,0.9976545609413978,0.9987620968566842,0.0,0.0,0.0
2,per_pair,8,False,oracle,7,0,0.998722874524623,0.9981005927156306,0.999237459070919,0.0,0.0,0.0
2,per_pair,8,False,fixed_homeostasis,0,896,0.7817541973829529,0.6645391605009532,0.8881967426813421,0.21624350130424136,0.10965180795177881,0.33357818121850663
2,per_pair,8,False,fixed_homeostasis,1,768,0.7913084501940196,0.6792611904957856,0.8911942390003766,0.1961237802453482,0.09859881227959721,0.3072720160954927
2,per_pair,8,False,fixed_homeostasis,2,640,0.8308082951270729,0.7189918677086335,0.926514648052176,0.16582386158845097,0.07106612137300872,0.27690230433997476
2,per_pair,8,False,fixed_homeostasis,3,512,0.8677744267720264,0.776742298105954,0.9441411825352544,0.12756532819332767,0.051500026998515885,0.21832196139486146
2,per_pair,8,False,fixed_homeostasis,4,384,0.9304106640097193,0.8570098371948864,0.9810796378177477,0.06699558493565118,0.016874292652370396,0.14016389730306028
2,per_pair,8,False,fixed_homeostasis,5,256,0.9290571523816776,0.8630047052884539,0.9803579924871688,0.0694501719933425,0.01823078539909303,0.13542254440632376
2,per_pair,8,False,fixed_homeostasis,6,128,0.9731344837897782,0.9409279332624572,0.9939004367763954,0.0016865389621281215,-0.04474932375083997,0.044055289986828276
2,per_pair,8,False,fixed_homeostasis,7,0,0.9855788312150264,0.9583021514354128,0.9996900692713727,0.0,0.0,0.0
2,per_pair,8,False,fixed_sham,0,896,0.7786297665376969,0.6780226006154517,0.8712593610993373,0.21928265636925293,0.12654898332789577,0.3201512412269824
2,per_pair,8,False,fixed_sham,1,768,0.799969870667335,0.6914673019278125,0.8953961173157289,0.18680377840401857,0.088714795829221,0.2980028137841062
2,per_pair,8,False,fixed_sham,2,640,0.8382360457240923,0.7331880062760414,0.9274891148221508,0.15801377981929224,0.06910960584105325,0.2628191846483843
2,per_pair,8,False,fixed_sham,3,512,0.8796774785206306,0.7903762392975253,0.9534281057163212,0.11374515209695824,0.041274349032963724,0.202267829736559
2,per_pair,8,False,fixed_sham,4,384,0.9461802265828216,0.8795989152006187,0.986691076711781,0.049426805280207056,0.010095753291618116,0.11537265025166593
2,per_pair,8,False,fixed_sham,5,256,0.9379472945682885,0.8849148018646128,0.979311093737214,0.06004371566447709,0.018934499339903273,0.11296305832843907
2,per_pair,8,False,fixed_sham,6,128,0.9782412277662466,0.9581891772548924,0.9948937473109335,0.016711188470260218,-0.00012059983973830925,0.03706656995150857
2,per_pair,8,False,fixed_sham,7,0,0.9922957671443222,0.9782011369321805,0.999607196451878,0.0,0.0,0.0
2,per_pair,16,False,baseline6,0,1920,0.590978945792596,0.45337741725429304,0.7266765945016345,0.4071844009260276,0.27165405718539026,0.5447171630713895
2,per_pair,16,False,baseline6,1,1792,0.7607137851528588,0.6424731984644431,0.8654815286564279,0.22833084360325007,0.12039999747770551,0.3490218975596104
2,per_pair,16,False,baseline6,2,1664,0.6823020919471734,0.5786897621861271,0.7822250295112444,0.31529146499544547,0.21601068131513868,0.41845713568221615
2,per_pair,16,False,baseline6,3,1536,0.66602817103018,0.5344549544898063,0.7900253855788507,0.32532009225226244,0.2006255949724181,0.45685366547021194
2,per_pair,16,False,baseline6,4,1408,0.7214023486462597,0.5871312334356953,0.8456760214066585,0.27339212540489477,0.1493915316783677,0.407593911324493
2,per_pair,16,False,baseline6,5,1280,0.7131252002679033,0.5938425384459091,0.8230797417861542,0.2847610095508684,0.174470130653039,0.40416564174228536
2,per_pair,16,False,baseline6,6,1152,0.6697345265679508,0.5357223232835121,0.7960651241047491,0.3241477478230709,0.19854582193844666,0.45803163721549506
2,per_pair,16,False,baseline6,7,1024,0.7467785392983439,0.6264216813086343,0.8558369637455258,0.24672785770263936,0.1400666890386106,0.36391364682578214
2,per_pair,16,False,baseline6,8,896,0.8389655959117871,0.7448851897394378,0.9188543875472601,0.15866749351889842,0.07965515056892321,0.2522306348024785
2,per_pair,16,False,baseline6,9,768,0.7843425965452588,0.676670168663073,0.8790913463331538,0.21346390873317306,0.11968546343348954,0.3198770652564412
2,per_pair,16,False,baseline6,10,640,0.9102326107757034,0.8513861032500528,0.9606303126364081,0.08809005673972867,0.03767181600410843,0.1469309523280414
2,per_pair,16,False,baseline6,11,512,0.8234090237763305,0.7079615179967337,0.923431588249656,0.17435505407419377,0.07412537518025329,0.29006706592236814
2,per_pair,16,False,baseline6,12,384,0.9037999903305978,0.8085043948623624,0.9796926938866025,0.0944027956002268,0.019327703325563557,0.1890533999929886
2,per_pair,16,False,baseline6,13,256,0.9073079444315726,0.8184240536828276,0.974960000871654,0.07104379231685812,0.02184770032158186,0.14092449002730612
2,per_pair,16,False,baseline6,14,128,0.987757912908061,0.9736088869831617,0.9975151357179355,0.005693142312399948,-0.009232664600613118,0.02141606048457976
2,per_pair,16,False,baseline6,15,0,0.9783331334318952,0.9504176209340487,0.9982831108193774,0.0,0.0,0.0
2,per_pair,16,False,ordinary,0,1920,0.590978945792596,0.45337741725429304,0.7266765945016345,0.4071844009260276,0.27165405718539026,0.5447171630713895
2,per_pair,16,False,ordinary,1,1792,0.7607137851528588,0.6424731984644431,0.8654815286564279,0.22833084360325007,0.12039999747770551,0.3490218975596104
2,per_pair,16,False,ordinary,2,1664,0.6823020919471734,0.5786897621861271,0.7822250295112444,0.31529146499544547,0.21601068131513868,0.41845713568221615
2,per_pair,16,False,ordinary,3,1536,0.66602817103018,0.5344549544898063,0.7900253855788507,0.32532009225226244,0.2006255949724181,0.45685366547021194
2,per_pair,16,False,ordinary,4,1408,0.7214023486462597,0.5871312334356953,0.8456760214066585,0.27339212540489477,0.1493915316783677,0.407593911324493
2,per_pair,16,False,ordinary,5,1280,0.7131252002679033,0.5938425384459091,0.8230797417861542,0.2847610095508684,0.174470130653039,0.40416564174228536
2,per_pair,16,False,ordinary,6,1152,0.6697345265679508,0.5357223232835121,0.7960651241047491,0.3241477478230709,0.19854582193844666,0.45803163721549506
2,per_pair,16,False,ordinary,7,1024,0.7467785392983439,0.6264216813086343,0.8558369637455258,0.24672785770263936,0.1400666890386106,0.36391364682578214
2,per_pair,16,False,ordinary,8,896,0.8389655959117871,0.7448851897394378,0.9188543875472601,0.15866749351889842,0.07965515056892321,0.2522306348024785
2,per_pair,16,False,ordinary,9,768,0.7843425965452588,0.676670168663073,0.8790913463331538,0.21346390873317306,0.11968546343348954,0.3198770652564412
2,per_pair,16,False,ordinary,10,640,0.9102326107757034,0.8513861032500528,0.9606303126364081,0.08809005673972867,0.03767181600410843,0.1469309523280414
2,per_pair,16,False,ordinary,11,512,0.8234090237763305,0.7079615179967337,0.923431588249656,0.17435505407419377,0.07412537518025329,0.29006706592236814
2,per_pair,16,False,ordinary,12,384,0.9037999903305978,0.8085043948623624,0.9796926938866025,0.0944027956002268,0.019327703325563557,0.1890533999929886
2,per_pair,16,False,ordinary,13,256,0.9073079444315726,0.8184240536828276,0.974960000871654,0.07104379231685812,0.02184770032158186,0.14092449002730612
2,per_pair,16,False,ordinary,14,128,0.987757912908061,0.9736088869831617,0.9975151357179355,0.005693142312399948,-0.009232664600613118,0.02141606048457976
2,per_pair,16,False,ordinary,15,0,0.9783331334318952,0.9504176209340487,0.9982831108193774,0.0,0.0,0.0
2,per_pair,16,False,homeostasis,0,1920,0.6145923345599619,0.4824859623794433,0.743223311101229,0.3834053641272325,0.25528794725256326,0.5146155310732619
2,per_pair,16,False,homeostasis,1,1792,0.7018617276370684,0.5748621492029051,0.8197047206547647,0.2855705028022994,0.16387257955874968,0.4152138365890758
2,per_pair,16,False,homeostasis,2,1664,0.6893458816923517,0.5800279685660499,0.7925492069869499,0.30728627502317213,0.20488606465314782,0.416199151040649
2,per_pair,16,False,homeostasis,3,1536,0.604350688861227,0.46170834447055237,0.7417491017601501,0.39098906610412715,0.25234136737973756,0.5347580693921117
2,per_pair,16,False,homeostasis,4,1408,0.7420690173392839,0.6175889308960819,0.8572922029879113,0.25533723160608646,0.14117240119286292,0.3791634528897803
2,per_pair,16,False,homeostasis,5,1280,0.7964830498545309,0.7015687096628248,0.879567413861817,0.20202427452048932,0.1186533165790867,0.29730368750157943
2,per_pair,16,False,homeostasis,6,1152,0.6548438601776536,0.521559765383579,0.7805707819177281,0.3199771625742528,0.20093692616022812,0.44653901524668105
2,per_pair,16,False,homeostasis,7,1024,0.68726717403842,0.5534097095540507,0.8132541424977408,0.2983116571766064,0.1780558888354009,0.42647333011185773
2,per_pair,16,False,homeostasis,8,896,0.8002784313244744,0.6851980319791264,0.9019440547472957,0.1979854383269685,0.09660615152018971,0.31282030261494664
2,per_pair,16,False,homeostasis,9,768,0.796873233905472,0.6842125898850814,0.896484893603576,0.1998083954063105,0.10145934263228511,0.31118284097223237
2,per_pair,16,False,homeostasis,10,640,0.8751183954468644,0.7885794023981422,0.947593932648571,0.11932819016323229,0.045680417821734376,0.20671821098216575
2,per_pair,16,False,homeostasis,11,512,0.8246501549501521,0.7107681023858555,0.9225762584690606,0.1718580454230358,0.07336094681262567,0.2861110575340244
2,per_pair,16,False,homeostasis,12,384,0.9219346571936615,0.8453481229183404,0.9846666582123438,0.07748964613592998,0.014730796144748736,0.15415261711069406
2,per_pair,16,False,homeostasis,13,256,0.9311136376205942,0.8657797799453574,0.9818562234689284,0.04996193331833214,0.014212757354974796,0.0960802889195017
2,per_pair,16,False,homeostasis,14,128,0.9753765475596372,0.9507085981257956,0.9939265303408944,0.019733089213745874,0.0008091640101240679,0.043912297208095454
2,per_pair,16,False,homeostasis,15,0,0.9738798320641069,0.9320662766515898,0.9992414792920221,0.0,0.0,0.0
2,per_pair,16,False,sham,0,1920,0.6628292603112997,0.535619450613593,0.7837487632961772,0.3350831625956501,0.21448764761323116,0.46197983423133454
2,per_pair,16,False,sham,1,1792,0.7532836894988866,0.6480447691320325,0.8482512561264025,0.23348995957246693,0.13337333265338996,0.34222717457096147
2,per_pair,16,False,sham,2,1664,0.6638460367565417,0.551599933383339,0.7686284132037097,0.33240378878684274,0.2287640760167463,0.4434441369955824
2,per_pair,16,False,sham,3,1536,0.6261786238351884,0.49831432864441405,0.7474909667161238,0.36724400678240043,0.24639163182908516,0.4947819843423866
2,per_pair,16,False,sham,4,1408,0.709294997883368,0.5860181657945556,0.8246436517463046,0.2863120339796607,0.17112948833998617,0.40960699515607274
2,per_pair,16,False,sham,5,1280,0.73825234558484,0.6405941704985151,0.8278013466644222,0.2597386646479255,0.17015711522840968,0.3575091728171712
2,per_pair,16,False,sham,6,1152,0.6539494474363281,0.5309149526266931,0.7708168711514233,0.34100296880017855,0.22483853779283575,0.463405564358739
